id,order_id,product_id,quantity,unit_price,total_price,created_at
11412,4900,91,1,401.59,N/A,2024-10-09 16:50:41
18161,7771,404,2,25.34,50.68,2025-06-07 02:11:50
5543,1000128,337,2,1053.26,2106.52,
11418,4904,159,???,355.07,710.14,None
12603,5380,274,1,162.82,162.82,2025-04-11 23:27:07
5546,2350,414,1,13.58,13.58,2025-03-25 09:19:45
8360,3585,269,1,627.03,627.03,2025-07-20 13:16:27
2282,971,270,,496.65,496.65,2023-04-10 04:00:50
18700,8013,115,2,1795.45,3590.9,
16553,7058,236,1,85.35,85.35,2024-09-18 22:48:15
15462,6615,126,-1,not available,,3024-11-13 05:45:05
12810,5470,280,2,2334.65,4669.3,
16684,7119,487,1,31.36,31.36,
18723,8024,19,-2,,2078.26,2024-06-24 06:59:51
22543,9636,186,2,-81.56,163.12,2025-03-11 04:02:53
3794,1610,35,1,1957.4,1957.39,2024-11-20 03:52:44
13562,5809,426,1,255.48,255.48,2025-06-27 16:57:24
5784,2457,142,1.00000000000001,611.81,611.81,2022-11-10 13:10:44
23395,9986,406,1,35.48,35.48,--
4920,2082,71,0,1212.86,3638.58,2023-07-04 11:52:29
7333,3135,144,,512.2,512.2,2025-05-05 17:52:04
5474,2318,384,2,133.8,267.6,2025-02-03 22:45:13
20281,8673,25,2,495.85,991.7,2025-05-13 15:48:29
15686,6699,457,0,377.34,377.34,2025-06-02 17:29:10
4442,1877,226,2,56.08,112.16,2025-07-06 09:27:28
15330,6558,230,3.00000000000001,372.58,1117.74,2025-05-25 15:11:54
15418,6595,128,1,146.18,146.18,2025-06-15 15:30:46
23230,9922,115,1,#N/A,1795.45,2025-05-28 14:52:34
4351,1840,264,1,416.11,416.11,2024-09-04 14:33:50
18370,7864,220,1,179.52,179.52,00/00/0000
9219,3943,199,3,58.81,176.43,2025-01-03 19:32:02
661,284,497,1,UNKNOWN,10.68,2025-06-04 08:24:26
2350,997,388,1,1928.25,1928.25,2025-01-25 00:34:55
8744,3742,30,1,2976.37,2976.37,2025-06-09 16:13:55
18862,8088,46,1,,#REF!,2024-06-12 22:11:22
875,380,408,1000,37.12,37.12,2023-06-16 13:53:54
17,9,5,,1482.81,2965.62,2025-04-08 15:30:46
2046,873,99,2,516.44,1032.88,2024-10-22 21:18:49
6677,2856,135,$2.00,642.37,1284.74,
18681,8006,395,1,637.32,637.32,2025-05-19 02:54:21
16640,7097,18,1,580.92,580.92,2025-07-08 23:41:22
22176,9471,348,2,210.77,421.54,2023-10-20 23:20:17
5969,2546,182,1,30.45,30.45,2025-03-22 21:53:51
2626,1109,370,2,,160.06,2025-06-25 07:02:08
16162,6901,433,$1.00,,114.89,2025-06-20 23:26:33
13012,5560,250,1,,179.26,2025-04-28 19:57:00
9205,3937,92,2,455.3,910.6,2025-03-23 01:28:15
1853,792,125,1,2319.99,2319.99,
19791,8466,235,1,279.32,279.32,2024-05-12 23:00:03
21799,9312,435,1,334.46,334.46,
1220,1000410,225,1,49.68,-496.8,2024-09-18 03:36:37
17350,7405,274,1,$162.82,162.82,2025-04-07 05:49:31
23289,9944,372,1,33.91,33.91,2025-03-09 02:40:07
5588,2369,317,1,220.31,220.31,2023-02-21 00:54:35
7749,3312,463,,497.73,1493.19,2025-06-14 02:19:33
6277,2685,131,1USD,750.44,750.44,
13168,5633,387,abc,1323.61,N/A,2025-05-28 03:15:25
10312,4418,359,1,148.93,148.93,???
12458,5323,194,,23.46,23.46,
8829,3778,475,1,117.44,117.44,2023-07-08 19:17:57
10096,4321,35,1,-1957.39,1957.39,2023-03-20 01:34:56
21259,9078,416,,20.81,20.81,2023-02-20 19:47:39
4778,2024,246,0,,-297.24,2024-11-02 23:35:10
17360,7410,209,2,80.37,160.74,2024-01-18 23:11:12
12002,5142,337,1,1053.26,,2025-06-15 05:56:56
20357,8703,125,2,-23199.899999999998,4639.98,2024-12-02 09:08:57
20181,8630,284,-5,611.29,611.29,not a date
13707,5872,1000388,2,37.76,75.52,not a date
1984,847,412,99999,null,24.77,2025-02-01 23:42:08
8512,3645,12,1,1196.9,1196.9,2024-12-11 04:25:05
11569,4968,128,N/A,146.18,292.36,2025-01-14 01:06:50
8872,3797,23,1,695.09,695.09,2025-01-13 05:28:55
14962,6403,295,1,2337.98,-23379.8,2022-01-21 19:49:13
13304,5689,130,2,697.8,1395.6,2022-07-30 02:23:48
20604,8806,123,1,949.13,,2025-05-24 03:13:17
2771,1170,392,1,1980.56,1980.56,2024-07-02 11:13:41
10770,4601,65,-1,307.72,307.72,2024-10-20 08:28:48
22086,9431,115,2000,-1795.45,-3590.9,2024-05-25 09:44:40
15142,6475,127,2,781.15,1562.3,2023-04-19 05:36:55
6493,2778,431,1,171.54,171.54,2025-02-12 08:32:35
5857,2492,443,1,191.24,191.24,--
17919,7663,150,1,UNKNOWN,754.67,2025-01-16 00:08:53
11978,5133,337,1,1053.26,1053.26,2025-06-10 00:24:46
376,159,328,1,1032.28,1032.28,2025-06-27 01:43:33
19806,8473,167,1,342.58,342.58,2024-11-13 03:35:12
5683,2412,30,???,2976.37,,2024-03-21 02:50:18
14654,6281,210,,,260.26,2024-05-03 22:53:55
5614,2382,443,2,191.24,--,2024-12-26 06:01:27
14415,6178,290,1,1143.77,1143.77,2025-04-06 07:21:16
21287,9090,487,1,31.36,31.36,2025-02-04 09:23:01
4767,2019,19,1,1039.13,1039.13,2025-02-24 14:24:48
7166,3065,53,2,-12058.699999999999,2411.74,2025-03-12 10:55:18
13890,5954,180,true,34.7,69.4,2025-03-27 09:24:05
18025,7708,153,1,418.58,418.58,2024-04-19 11:01:51
17896,7655,279,2,1280.78,2561.56,
19010,8155,216,1,-90.85,--,2024-10-04 20:54:26
11021,4719,231,1,NaN,397.38,2025-03-21 14:04:46
6979,2989,293,2,944.59,1889.18,2025-05-27 18:48:35
2214,943,229,1,234.75,234.75,2025-05-12 03:03:27
19240,8242,360,1,-2116.3999999999996,211.64,2025/02/03 14:14:15
11925,5113,285,2,None,-3095.6,2025-04-17 05:11:18
17629,7535,291,0,182.59,182.59,2025-06-12 02:22:25
17324,7391,495,2,not available,80.96,2025-04-13 04:23:01
13015,5562,246,,148.62,445.86,2025-02-18 21:59:43
15633,6679,381,1,983.8,983.8,2025-05-07 03:27:35
17880,7647,355,1,123.99,--,2025-03-26 00:07:21
18883,8099,409,2,37.02,74.04,2025-01-08 18:42:14
16995,7252,278,1,2846.65,2846.65,2025-07-08 17:17:44
10857,4637,407,1,43.27,43.27,2023-09-20 09:41:23
10776,4604,120,2000,299.06,598.12,2025-03-11 16:51:36
15297,6544,41,3,2748.86,8246.58,2023-04-10 18:38:08
11504,4939,16,1,1075.44,-1075.44,2025-04-03 08:31:06
2770,1169,341,1,1368.22,,2025-04-15 10:28:28
13778,5906,21,-5,1194.48,2388960,2023-11-04 10:23:14
13014,5561,327,1,1285.37,$1285.37,2025-05-13 19:45:20
10925,4673,490,1,-378,37.8,2025-01-29 00:17:49
19823,1000330,82,1,199.7,199.7,2024-10-06 01:39:55
4768,2020,207,Inf,,882.1,2024-12-07 23:10:28
577,249,173,1,abc,453.55,2025-01-05 08:33:15
15105,6462,55,N/A,1169.2,1169.2,2025-05-24 01:23:04
2621,1107,430,,383.84,767.68,2024-06-11 04:28:18
15730,6716,442,1,336.89,336.88,2025-06-02 23:53:01
7694,3288,413,1,10.08,0,00/00/0000
8562,3665,313,-1,265.09,265.09,2025-06-06 01:29:46
11352,4871,243,,EMPTY,-529.02,2025-01-01 23:50:22
13101,5603,218,1,304.97,304.97,2025-05-10 11:58:19
9472,4054,75,1,271.06,271.06,2025-04-08 06:43:10
10408,4455,60,2,-16467,329.34,2025-01-06 08:30:13
3847,1000271,155,,101.45,,2025-05-14 12:12:03
2580,1000368,1,1,484.78,Inf,2025-05-04 08:28:56
20538,8779,452,2,189.52,379.04,2025-06-22 20:57:57
20856,8911,370,1,80.03,80.03,2025-06-30 18:11:18
1341,577,95,3000,534.2,-1602.6,2023-11-08 01:03:21
1186,508,16,1,-10754.400000000001,1075.44USD,2025-02-14 22:11:33
22475,9606,182,1,30.45,-304.5,2025-07-10 14:27:18
16393,6991,46,,1369.15,1369.15,1678261970
14372,6158,206,1,140.5,140.5,not a date
13858,1000050,193,1,abc,42.43,2025-04-01 06:01:45
11856,5081,256,1,92.75,92.75,2025-07-03 11:30:03
5175,2194,329,1,954.67,954.67,2022-10-03 10:11:44 
1891,808,409,2,37.02,,2024-02-07 21:45:30
17255,7358,282,1,1178.42,1178.42,2025-01-27 17:00:41
14873,6366,126,2,766.95,1533.9,
22402,9567,78,2,-40219,804.38,2023-10-16 12:15:32
1359,586,62,1,862.23,862.23,not available
22139,9453,114,2,,1320.54,
1727,744,220,1,179.52,179.52,2024-02-20 22:19:26
2372,1008,423,2,,41.68,2024-12-03 17:38:40
474,203,396,0,1849.21,,2025-06-06 08:16:54
18179,7780,18,,580.92,1161.84,2023-09-28 22:31:40
17127,7303,226,2,56.08,112.16,2023-12-25 18:16:51
1831,785,494,1,33.69,33.69,2025-07-11 17:20:47
4773,2022,499,2,28.8,57.6,2025-03-23 00:31:54
15063,6445,309,1,391.2,391.2,2025-04-13 19:49:49
20864,8914,448,1,356.81,356.81,???
6428,2751,309,-1,391.2,782.4,2025-06-08 07:00:32
22921,9796,393,1,986.57,EMPTY,2025-06-27 05:51:30
20926,8935,379,1,1192.75,1192.75,2025-06-28 17:17:47
12966,5541,465,3,309.83,true,2025-02-28 19:16:02
22366,9553,485,1,43.14,,2025-03-18 08:11:38
21160,9039,238,3,365.04,1095.12,2024-08-21 01:53:12
11141,4774,122,1,null,TBD,2024-12-12 16:03:37
15901,6790,491,-1,42.61,42.61,2025-05-24 11:41:37
3846,1634,350,,78.56,-157.12,2025-03-22 15:33:01
7092,3036,446,N/A,103.41,206.82,2025-05-28 00:37:39
2492,1058,85,1000,468.78,-4687.799999999999,2024-10-17 19:55:36
12115,5186,1000077,1,2846.65,2846.65,2025-03-17 07:23:04 
8234,3532,280,2,2334.65,4669.3,2024-11-25 22:55:49
16472,7024,174,99999,529.69,-529.69,2025-01-29 05:03:39
15071,6448,64,2,-2840.8999999999996,568.18,2025/06/14 21:23:49
13462,5763,117,Inf,897.79,897.79,2025-06-02 11:53:16
781,340,171,,290.84,,2025-06-24 01:14:55
9714,4150,367,1,135.42,135.42,2023-07-20 10:22:15
15577,6658,240,1,325.15,325.14,2024-09-25 06:07:39
11922,5112,84,1,349.94,349.94,2025-05-19 19:08:51
9672,4133,476,1,,61.41,
15846,6765,445,-1,280.72,561.44,2025-03-15 03:34:04
12940,5526,358,1,-16319.999999999998,-16319.999999999998,2024-07-05 04:34:00
12549,5360,480,1,#REF!,true,2025-05-27 08:13:44
14682,6290,3,1,1008.02,1008.02,2023-12-28 05:45:22
7607,3254,399,1,"1,068.78",1068.78,2025-01-24 02:45:21
17747,7587,486,1,11.5,-11.5,2025-06-21 20:11:10
5087,2157,276,,-2583.02,2583.02,2025-04-24 16:54:48
21481,9172,88,1,68.61,,2025-07-17 02:03:40
3988,1691,308,2,170.65,341.3,2025-06-15 11:04:23
18840,8079,321,3,465.62,1396.86,2024-04-18 04:06:24
21423,9149,336,1,168.96,168.96,2025-03-08 22:50:16
15279,6538,310,1,440.51,440.51,2025-02-04 13:34:48
4768,2020,207,Inf,,882.11,2024-12-07 23:10:28
12857,5490,109,1,2118.9900000000002,-21189.8,N/A
15041,6435,257,1,183.6,183.6,2024-08-09 20:46:48
12547,5360,170,3,88.55,265.65,2025-05-27 08:13:44
14188,6074,26,1,580.51,580.51,2023-12-22 01:29:41
746,325,72,None,,555.81,2025-03-24 09:26:55
20732,8864,337,1,1053.26,1053.26,2024-12-18 13:35:18
2620,1107,163,1,443.82,,2024-06-11 04:28:18
4318,1829,30,2,,5952.74,2025-06-26 12:38:06 
18607,7974,260,N/A,915.26,NaN,2025-03-29 15:43:30
8893,3807,378,2,335.07,-670.14,2025-01-05 04:04:29
20424,8729,231,,,397.38,2025-06-12 13:58:52
22650,9683,125,1,2319.99,2319.99,2025-06-05 06:24:00 
10308,4417,126,N/A,766.95,1533.9,2025-04-02 11:03:55
13080,5589,461,2,87.96,175.92,2025-06-15 10:01:37
22749,9721,104,1,272.65,272.65,2025-04-23 12:47:44
15584,6662,397,1,760.45, ,
15298,6544,460,N/A,53.6,-107.2,2023-04-10 18:38:08
1061,456,31,1,675.45,675.45,2024-07-11 10:21:09
7560,3230,219,1,114.31,114.31,2025-02-01 20:41:02
21753,9291,491,2,42.61,85.22,2025-05-17 00:24:45
8708,3728,453,1,386.12,,2024-10-06 17:08:40
10627,4548,497,1,10.69,#N/A,2024-04-20 23:52:38
8115,3478,462,,251.92,251.92,2023-09-17 12:11:11
15639,6681,121,1,N/A,,#N/A
3089,1320,366,1,67.27,67.27,2025-02-06 10:27:08
7505,3210,1000079,-1,147.14,147.14,2024-12-12 17:15:43
10394,4451,1000324,abc,not available,2334.65,3023-01-06 14:41:09
16832,7185,264,0,416.11,416.11,2025-04-26 14:37:28
8875,3799,1000068,,627.03,627.03,2025-04-16 22:45:58
6682,2858,194,3,23.46,70.38,
11954,5124,398,1,783.59,783.59,2024-02-05 00:35:39
21845,9332,371,N/A,60.49,60.49,2025-04-14 08:18:30
21923,9363,161,-5,245.84USD,245.84,2024-09-07 12:03:01
4133,1753,40,1,2644.29,2644.29,2024-06-17 03:14:05
10846,4630,58,1,-69081,690.81,2024-02-07 17:47:54
2484,1054,424,1,37.76,37.76,2024-01-08 01:55:47
4614,1949,292,N/A,2762.94,2762.94,2024-04-13 07:36:10
7628,3261,223,1,238.09,-2380.9,2024-12-28 10:05:52
434,187,98,2,92.28,184.56,2025-05-25 15:56:51
15943,6809,157,1,408.57,408.57,2025-05-10 21:57:02
11045,4730,180,3,34.7,null,2024-11-24 00:38:50
12248,5237,286,1,2462.98,2462.98,2025-06-28 08:11:39
15502,6629,131,2,750.44,N/A,2025-03-29 21:35:49
11604,4982,162,1,318.53,318.53,not available
10992,4708,185,1,9.7,9.7,2025-03-18 15:12:38
17142,7308,350,1,78.56,78.56,2025-04-01 00:08:19
1994,853,175,2,281.95,,2025-02-23 11:08:01
18999,8151,208,2,44.84,89.68,2023-07-03 15:13:48
19548,8369,185,1,--,9.7,2025-02-18 09:23:47
17718,7575,102,1,1266.45,1266.45,2024-10-03 08:19:04
16968,7241,158,1,N/A,-339.83,2025-03-03 01:16:37
19359,8293,87,1,$242.27,-242.27,
13883,5951,225,1,49.68,49.68,2025-06-23 18:36:00
15091,6456,410,1,10.76,10.76,2025-04-26 12:18:05
4638,1960,197,1,19.47,-19.47,2024-06-20 14:15:07
5060,2144,96,1,414.49,414.49,2025-02-06 13:09:58
16104,6874,68,2,709.48,1418.96,2025-06-26 09:51:00
3655,1556,171,2,290.84,N/A,2023-12-12 14:54:37
11158,4783,163,2,443.82,887.64,2023-05-20 01:46:50
5450,2308,437,2,245.55,-491.1,2024-10-19 00:33:57
11738,5035,375,1,,38.47,2024-11-05 06:13:25
13803,5916,291,1,N/A,182.59,2024-08-09 16:34:37
18590,7965,142,$1.00,611.81,,
21385,9131,430,,383.84,1151.52,2024-05-02 00:21:46
2832,1201,125,2,#REF!,,2024-11-22 08:30:30
14616,6266,97,1,-5029,50.29,2025-04-07 19:07:28
10413,4457,130,3,N/A,2093.4,2024-03-21 04:13:34
19813,8476,110,1000,,1058.08,2025-06-05 07:10:59
142,62,452,1,189.52,189.52,2025-01-05 15:15:26
2461,1045,307,,208.89,,2025-06-09 04:58:53
9436,4039,455,2,482.98,,2025-04-06 00:17:35
14688,6291,310,2,,,2025-03-25 09:12:49
17520,7484,463,Inf,497.73,497.73,2025-03-10 05:17:27
14885,6371,38,1,2623.56,2623.56,2025-05-10 10:43:32
6616,2828,250,1000,,#REF!,2025-03-03 17:48:40
18589,7965,441,1,,N/A,2022-12-09 09:06:14
5669,2408,141,1,$775.56,0,2025-05-11 07:07:21
16769,7157,420,-5,26.58,26.58,2025-03-25 23:20:42
21094,9010,112,,273.15,,2024-12-19 22:47:42
19809,8473,403,-1,46440,true,2024-11-13 03:35:12
9587,4100,199,1,58.81,58.81,2024-10-20 17:51:15
8846,3787,43,1,2147.8,2147.8,2025-06-19 03:39:20
8648,3700,465,,309.83,309.83,
567,246,308,,170.65,#REF!,2024-09-08 03:41:30
14398,6170,219,1,114.31,--,2024-10-23 09:02:30
20047,8574,126,3,766.95,2300.85,2025-06-27 03:10:13
9584,4100,44,N/A,827.87,827.87,2024-10-20 17:51:15
20,10,54,2,592.71,,2024-11-02 08:30:56
6762,2894,463,2,497.73,995.46,2024-05-04 15:29:52
16342,6972,366,1,67.27,67.27,2025-06-25 10:26:45
21621,9236,196,1,37.36,$37.36,2022-08-08 05:52:51
19644,8407,33,,2544.92,,2025-02-18 14:07:10
7277,3109,258,,313.29,626.58,2025-06-22 16:01:04
10556,4519,118,$1.00,309.46,309.46,2025-04-17 16:04:08
6995,2996,77,1,107.36,Inf,2025-05-22 08:24:53
15691,6701,213,3,356.59,1069.77,2025-05-03 09:07:54
21105,9014,313,1,,#REF!,2025-03-14 09:08:30
9396,4022,235,???,279.32,279.32,2025-05-11 13:46:03
17953,7679,360,3,211.64,634.92USD,2025-03-13 19:46:56
3399,1448,294,2,,,2024-09-06 09:45:05
13318,5695,27,1,1644.23,1644.23,2025-04-29 10:08:14
14582,6251,277,1USD,-2944.6,2944.6,2025-06-25 18:52:05
16759,7152,252,1,286.35,286.35,2025-02-10 07:33:43
19588,8383,33,???,2544.92,2544.92,2025-06-15 16:05:17
4821,2043,49,#REF!,1546.73,???,2024-07-17 08:24:06
13648,5844,135,1,642.37,,2024-10-13 09:57:27
6389,2732,273,2,833.3,1666.6,2025-02-21 10:01:13
20748,8869,154,3,219.01,657.03,2024-12-09 00:28:37
22276,1000211,171,-5,290.84,290.84,2025-07-04 16:32:17
16187,6910,371,1,60.49,60.49,2025-05-22 00:01:51
16879,7202,365,2,306.73,,2025-01-26 07:51:28
7887,3374,302,null,,199.05,
6885,2947,396,1,1849.21,1849.21,2025-04-23 05:50:55
5797,2464,259,1,N/A,???,2025-03-22 15:21:09
10559,4520,380,1,,,02-07-2025
2103,899,273,???,833.3,null,2025-01-16 15:17:52
22849,9764,217,1,356.33,356.33,2025-04-11 22:16:45
11242,4823,43,1,null,$2147.80,
7881,3370,213,1,-35659,356.59,2025-03-23 22:47:39
18220,7798,101,2,1157.72,2315.44,2024-08-04 16:36:45
6892,2949,179,2,61.82,123.64,2025-06-21 23:29:49
9968,4263,58,99999,690.81,1381.62,2022-10-16 08:14:13
15346,6564,445,1,280.72,280.72,2025-05-02 02:00:53
10349,4432,451,2,,274.66,2024-07-17 13:35:27
14774,6325,290,1,1143.77,1143.77,2023-09-06 05:40:14
18692,8009,245,2,78.95,-157.9,2024-07-26 09:04:34
22812,9746,337,1,1053.26,1053.26,2025-07-06 20:15:40
19092,8185,360,3,211.64,634.92,2025-02-03 05:00:33
20923,8934,314,1,194.45,194.45,2025-06-13 01:56:27
6181,2642,408,1,37.12,37.12,2025-03-12 11:49:13
2016,861,72,2,555.81,1111.62,2025-02-01 19:40:46
14447,6191,229,1,-23475,-23475,2025-01-28 07:38:36
17188,7327,257,3,183.6,550.8,2023-10-14 01:35:12
15316,6550,373,1,157.09,-1570.9,
17029,7263,353,1,329.81,329.81,2025-02-23 10:20:36
69,26,380,1,-1123.48,1123.48,--
13550,5804,387,1,-1323.61,1323.61,3024-06-11 17:09:15
17144,7310,47,3,720.28,-216084,2025-07-06 11:47:31
4286,1813,1000328,EMPTY,512.2,1024.4,09-14-2024
21144,9030,315,1,468.35,468.35,2025-06-19 15:17:55
11257,4830,309,1,--,391.2,2025-03-08 00:27:38
4379,1851,397,1,760.45,760.45,2025-07-21 09:58:54
4496,1898,332,2,760.93,1521.86,2023-10-18 17:39:07
12051,5160,26,1,580.51,580.51,2025-02-20 13:33:33
1052,453,200,2,-76.32,152.64,
11233,4819,333,N/A,-1273.12,3819.36,2025-03-26 10:01:34
5720,2425,39,1,-144885,1448.85,2024-11-28 07:56:36
7210,3084,204,TBD,66.51,66.51,2022-09-17 12:54:19
10961,4690,72,1,555.81,555.81,2022-04-15 23:31:11
5325,2252,186,1.00000000000001,81.56,abc,2024-04-04 09:48:26
15564,6653,452,2,,379.04,2024-11-08 18:25:18
12210,5221,455,,482.98,965.96,2024-05-27 13:24:46
22686,9696,354,3,,321.63,2025-05-13 07:57:25
20818,8896,414,2,13.58,27.16,2025-06-21 00:42:35
5305,2245,402,1,18.61,18.61,2025-03-14 14:02:46
17221,7342,167,-5,342.58,342.58,2025-05-20 21:23:49
4578,1934,497,2,10.68,21.36,
11766,5045,387,,-13236.099999999999,-1323.61,2025-02-03 16:28:04
17424,7438,442,1,336.88,336.88,2023-04-24 09:14:00
11595,4978,33,-1,2544.92,7634.76,2023-06-28 02:38:00
5542,2348,129,1,359.52,359.52,2023-01-11 13:45:15
14049,6021,388,3,1928.25,5784.75,2023-03-25 08:20:23
5568,2359,134,2,142.15,284.3,2023-11-02 05:37:08
19720,8436,94,2,445.98,891.96,2024-07-21 23:23:07
448,194,191,1,53.8,,2025-02-22 15:16:43
11561,4964,154,1,219.01,219.01,2023-12-18 13:18:12
15419,6596,40,2,N/A,5288.58,2025-04-24 06:48:39
6553,2801,358,2,,326.4,2025-03-14 10:33:48
18797,8060,241,None,N/A,293.11,2025-03-04 09:52:22
18888,8101,410,1,,10.76,2024-08-01 22:19:12
19019,8160,227,1,265.89,265.89,2024-07-05 16:52:47
18017,7705,223,1,,-2380.9,2025-06-14 07:49:28
5104,2164,426,2,-25548,510.96,2025-06-05 04:15:58
6839,2928,41,2,2748.86,5497.72,2025-04-09 04:43:05
15,8,492,true,12.11,24.22,2025-06-14 07:36:10
23106,9874,54,2,592.71,1185.42,2022-07-23 23:31:01
19832,8485,169,N/A,400.02,1200.06,UNKNOWN
11680,5011,472,3,-2374.5,712.35,2024-07-12 15:48:30
10203,4367,155,1,101.45,101.45,None
11051,4732,495,1,0,Inf,
408,176,245,,,157.9,2024-10-07 12:27:42
11127,4768,57,1,206.29,206.29,2025-07-14 16:01:32
22320,9536,386,1,1672.37,1672.37,2025-03-28 02:30:08
14391,6168,357,0,31.38,31.38,2025-03-22 03:59:07
17921,7664,115,3,1795.45,$5386.35,2023-04-16 18:41:30
13801,5915,161,1,245.84,245.84,not a date
21147,9031,219,1,-11431,114.31,
18877,8097,358,2,163.2,326.4,2024-10-01 11:15:35
4225,1790,129,1,359.52,359.52,2024-05-08 06:56:33
17137,7306,17,1,,1422.94,2025-04-25 16:46:56
3406,1450,189,1,21.03,-2103,2025-04-24 14:57:13
20476,8749,276,1,2583.02,2583.02,
5711,2423,185,2,9.7,-1939.9999999999998,2024-10-25 12:53:09
18446,7897,423,N/A,20.84,41.68,2024-03-10 11:01:49
23138,9887,478,1,22.29,22.29,2024-10-18 08:08:06
10697,4575,244,99999,44.58,89.16,2025-06-26 13:55:24
2645,1120,428,1,48.66,48.66,2025-06-26 07:37:02
4839,2051,380,1,1123.48,1123.48USD,
7442,3184,245,Inf,78.95,157.9USD,2024-05-02 05:00:03
13276,5677,277,1,2944.6,2944.6,2023-12-26 14:20:52
15336,6560,337,1,1053.26,1053.26,2025-02-20 08:27:06
16663,7109,487,3,31.36,94.08USD,2023-12-06 06:36:33
3983,1690,353,99999,329.81,329.81,2025-03-24 09:24:15
3633,1547,128,1,146.18,146.18,
7989,3423,20,1,242.45,242.45,2024-04-05 12:05:14
10830,4624,420,1,26.58,26.58,2025-06-30 18:37:51
1035,445,11,1,420.25,420.25,2025-01-20 04:27:57
12308,5262,23,1,695.09,695.09,2023-11-05 16:28:46
1130,482,116,2,453.8,907.6,2025-04-14 08:04:29
14969,1000058,162,2,318.53,637.06,2025-05-20 07:41:56
19933,8523,120,0,N/A,299.06,2024-04-21 19:53:05
13584,5816,329,2,Inf ,1909.34,2025-06-09 16:08:14
3049,1300,439,1,155.04,155.04,EMPTY
8698,3725,451,,137.34,,2024-07-10 09:00:53
8661,3706,345,2,0,2443.86,2025-03-23 10:25:15
18416,7884,58,1,,690.81,2024-03-24 12:20:30
21430,9151,372,-1,33.91,N/A,2024-09-10 04:53:22
15669,6691,143,2,132.29,264.58,2023-11-23 15:45:29
3079,1316,100,1,422.03,422.03,1732556309
14227,6090,11,1,420.25,420.25,2025-05-22 16:22:46
8186,3513,402,1,18.61,18.61,2025-06-17 06:00:17
19781,8462,324,1.00000000000001,476.43,476.43,2024-11-29 13:11:58
5510,2333,158,-1,339830,-3398.2999999999997,
22026,9407,109,N/A,-211898,2118.98,2025-04-12 04:40:16
14021,6009,252,2,286.35,572.7,2024-09-06 04:46:23
6282,2688,497,1,10.68,,UNKNOWN
18767,8044,310,0,TBD,-881.02,2024-07-31 13:08:45
3352,1429,435,1,334.46,334.46,2025-06-18 12:07:39
15710,6708,161,1,245.84,245.84,2025-03-17 07:02:45
15522,6637,402,1,18.61,N/A,2024-03-03 19:32:19
4312,1825,149,1,102.61,,2025-04-05 13:49:51
6053,2583,361,0,262.85,262.85,2025-03-26 16:56:01
22662,9687,214,-5,418.11,-4181.1,2025-06-18 16:26:34
7842,3352,113,1,2144.16,#N/A,2025-04-20 01:33:57
21755,9293,458,1,229.03,229.03,2025-06-24 04:48:18
13235,5658,354,1,107.21,107.21,2024-03-23 10:33:22
12062,5164,277,0,2944.6,2944.6,2025-06-24 14:16:59
14459,6197,320,1,382.25,382.25,2023-08-02 13:11:09
18285,7826,431,1.00000000000001,171.54,171.54,2024-08-06 23:40:36
14534,6232,330,3,1083.28,,2025-01-10 04:06:24
17077,7280,429,TBD,129.68,129.68,
19146,8207,402,1,18.61,$18.61,2025-04-10 04:15:15
895,388,429,1,129.68,129.68,
166,71,329,None,954.67,954.67,2024-09-22 14:58:53
17282,7370,323,1,501.23,501.23,2024-08-21 11:36:52
15324,6554,328,2,1032.28,2064.56,  2025-04-10 15:43:06  
11286,4845,72,1,555.81,-5558.099999999999,2025-05-06 22:46:14
13234,5658,197,,TBD,19.47,2024-03-23 10:33:22
19031,8165,240,1,325.14,325.14,2024/06/04 23:22:31
14724,6304,360,,-211.64,211.64,2024-12-10 11:09:36
6706,2869,89,not available,301.63,,2025-04-18 20:26:48
1155,494,400,3,1283.16,3849.48,2024-12-03 20:28:04
21420,9148,154,2,219.01,-438.02,2023-04-23 23:55:17
433,187,269,1,N/A,627.03,2025-05-25 15:56:51
2351,998,350,1,78.56,78.56,
9298,3982,466,1,103.7,0,2024-01-22 11:15:52
6268,2680,453,,N/A,772.24,2025-03-16 21:15:11
16671,7113,117,EMPTY,897.79,1795.58,2025-02-09 11:36:43
5088,2157,268,1,454.59,454.59,2025-04-24 16:54:48
19625,8400,197,1,19.47,-1947,2025-02-20 12:54:00
10444,4471,193,1,42.42,42.42,2025-06-18 08:33:34
17090,7287,368,1,145.23,-145.23,2025-01-15 18:53:20
3171,1356,126,2,,N/A,2025-01-25 20:39:20
2437,1034,64,1,284.09,284.09,2025-06-18 11:11:14
7756,3315,327,2,1285.37,#REF!,2025-05-28 15:06:53
750,327,490,1,37.8,37.8,2025-01-20 02:36:38
23288,9943,55,1,N/A,NaN,2025-02-21 16:09:51
5906,2514,45,1,1644.72,1644.72USD,2025-06-05 23:39:07
9556,4089,444,1,,-330.71,2025-01-20 14:31:53
8269,3547,238,1,,365.04,2025-03-20 05:05:56
17167,7321,392,,1980.56,true,2023-09-09 01:32:38
21542,9201,361,,262.85,262.85,2024-09-24 04:35:44
19350,8288,160,1,400.63,,2024-12-06 07:51:11
19069,8177,116,???,453.8,,2025-03-07 03:39:15
4803,2034,382,--,-36407,364.07,2024-05-21 22:23:10
802,349,484,1,78.34,-78.34,2024-10-27 08:28:24
