id,customer_id,shipping_address_id,billing_address_id,coupon_id,status,subtotal,discount_amount,tax_amount,shipping_cost,total_amount,order_date,created_at,updated_at
4569,1143,1714,1715,,shipped,3739.27,None,-299.14,0,4038.41,2025-04-14 01:57:22,2025-04-14 01:57:22,2025-04-14 01:57:22
2942,570,882,883,,DELIVERED,1526.46,0,122.12,0,-164858,,2025-04-15 11:23:10,2025-04-15 11:23:10
1614,2355,3564,3566,,pending,30.59,0,2.45,7.99,41.03,2025-06-10 08:59:20,None,2025-06-10 08:59:20
2099,1861,2810,2811,29,pending,-2079.08,-500,165.93,0,--,2024-12-08 12:09:17,2024-12-08 12:09:17,2024-12-08 12:09:17
3702,432,663,664,,pending,1741.9,0,139.35,0,1881.25,null,2024-11-13 00:22:48,2024-11-13 00:22:48
6867,572,886,886,,  delivered  ,4523.29,0,361.86,0, ,2025-01-21 18:08:45,2025-01-21 18:08:45,2025-01-21 18:08:45
7792,4962,7459,7459,,delivered,2053.68,0,164.29,0,2217.97,2025-03-02 01:26:33,2025-03-02 01:26:33,2025-03-02 01:26:33
9042,1872,2829,2829,29,processing,#N/A,5,135.53,0,,2024-11-11 04:00:37,2024-11-11 04:00:37,2024-11-11 04:00:37
194,127,202,202,38,delivered,564.76,-2824,42.92,0,579.44,2025-02-22 15:16:43,2025-02-22 15:16:43,2025-02-22 15:16:43
8576,3014,4570,4571,,EMPTY,1440.61,0,115.25,0,1555.86,2025-05-14 06:51:29,2025-05-14 06:51:29,not a date
9374,2781,4209,4209,,delivered,766.76,0,61.34,0,,2025-06-24 18:46:10,2025-06-24 18:46:10,2025/06/24 18:46:10
2187,2281,3452,3454,,delivered,847.36,0,-6779.000000000001,0,,2025-03-30 00:12:43,2025-03-30 00:12:43,2025-03-30 00:12:43
4138,799,1215,1216,,delivered,3606.9,0,288.55,0,,2025-01-20 00:52:11,2025-01-20 00:52:11,2025-01-20 00:52:11
391,4322,6512,6512,,returned,682.54,0,$54.60,,737.14,2025-02-16 12:36:48,2025-02-16 12:36:48,2025-02-16 12:36:48
454,902,1368,1368,,PROCESSING,-4021.1000000000004,0,32.17,0,434.28,00/00/0000,2022-09-17 21:16:52,
4685,4521,6816,6816,,delivered,,0,32.38,,,  2025-02-06 16:29:03  ,2025-02-06 16:29:03,2025-02-06 16:29:03
1397,1739,2624,2624,,delivered,819.56,0,65.56,0,885.12,2024-12-25 11:56:05,2024-12-25 11:56:05,2024-12-25 11:56:05
6886,1863,2813,2815,,shipped,#REF!,0,213.04,not available,2876,  2025-06-20 13:58:57  ,2025-06-20 13:58:57,2025-06-20 13:58:57
9024,1976,2994,2994,,delivered,-20956.7,0,167.65,0,2263.32,2024-11-17 16:37:41,2024-11-17 16:37:41,2024-11-17 16:37:41
3785,4629,6984,6985,,delivered,1896.62,0,151.73,0,2048.35,2024-12-26 06:40:27,2024-12-26 06:40:27,2024-12-26 06:40:27
309,1357,2031,2032,,delivered,840.11,0,67.21,0,907.32,2025-02-03 09:48:58,2025-02-03 09:48:58,2025-02-03 09:48:58
7601,2589,3915,3916,,delvered,2420.15,0,193.61,0,2613.76,2024-07-10 17:34:24,2024-07-10 17:34:24,2024-07-10 17:34:24
9132,653,1004,1005,,PROCESSING,-1458.37,0,116670,,1575.04,2024-11-30 09:34:39,2024-11-30 09:34:39,2024-11-30 09:34:39
6341,999994,4663,4664,,delivered,TBD,0USD,,0,549.39,00/00/0000,not a date,2025-06-02 14:04:24
3278,3604,5440,5441,,,N/A,N/A,10.32,0,139.28,2024-11-23 00:02:56,2024-11-23 00:02:56,2024-11-23 00:02:56
382,2771,4196,4196,,returned,1490.85,0,-11927,0,1610.12,3024-07-06 00:13:38,2024-07-06 00:13:38,  2024-07-06 00:13:38  
9078,1028,1559,1559,,,50.97,,,0,$55.05,2023-02-20 19:47:39,2023-02-20 19:47:39,2023-02-20 19:47:39
8085,1056,1598,1598,18,pending,3961.18,,269.36,0,3636.36,2023-06-04 04:24:18,2023-06-04 04:24:18,2023-06-04 04:24:18
8049,3190,4829,4829,,RETURNED,179.26,0,14.34,0,193.6,2025-01-24 14:25:10,2025-01-24 14:25:10,2025-01-24 14:25:10
5762,1257,1879,1879,45,delivered,,Inf,109.46,0,,2025-05-13 05:59:16,2025-05-13 05:59:16,2025-05-13 05:59:16
9470,1854,2799,2799,,,686.82,0,54.95,0,741.77,2025-04-06 12:35:53,2025-04-06 12:35:53,2025-04-06 12:35:53
7565,4580,6907,6908,39,,244.68,-734,13.7,0,#N/A,2025-02-01 19:31:23,2025-02-01 19:31:23,
541,4954,7450,7450,,shipped,-1613.58,0,129.09,0,1742.67,2024-11-04 22:59:56,2024-11-04 22:59:56,
6308,3470,5240,5240,,shipped,37.76,0,3.02,7.99USD,48.77,2025-07-24 02:24:18,2025-07-24 02:24:18,2025-07-24 02:24:18
6863,884,1341,1342,,delivered,2028.28,0,162.26,0,2190.54,2025-04-06 00:50:20,2025-04-06 00:50:20,2025-04-06 00:50:20
4979,716,1101,1101,,delivered,2259.34,0,180.75,0,2440.09,2025-06-14 15:11:13,2025-06-14 15:11:13,2025-06-14 15:11:13
5820,2844,4307,4307,,delivered,UNKNOWN,0,12.57,0,169.66,2025-02-22 09:45:50,2025-02-22 09:45:50,2025-02-22 09:45:50
254,3473,5243,5244,39,pending,1778.29,533.49,99.58,0,-1344.38,2025-05-11 23:34:42,2025-05-11 23:34:42,2025-05-11 23:34:42
1165,3412,5145,5145,,delivered,-11931.400000000001,,95.45,0,,2025-02-07 05:16:25,3025-02-07 05:16:25,2025-02-07 05:16:25
8369,4876,7333,7334,,delivered,9.7,0,0.78,9.99,20.47,2025-02-18 09:23:47,,2025-02-18 09:23:47
3187,512,787,787,,SHIPPED,189.52,0,15.16,0,,2024-06-02 11:50:55,2024-06-02 11:50:55,2024-06-02 11:50:55
330,1439,2161,2161,1000075,delivered,2775.08,0,222.01,0,2997.09,2025-05-03 02:50:15,2025-05-03 02:50:15,2025-05-03 02:50:15
1671,128,203,203,,delivered,1003.38,0,80.27,0,1083.65,2023-06-01 18:41:29,2023-06-01 18:41:29,2023-06-01 18:41:29
6207,4827,7265,7265,,,805.65,0,64.45,0,870.1,2025-06-26 23:30:29,2025-06-26 23:30:29,2025-06-26 23:30:29
4863,3714,5599,5599,,returned,1842.82,0,147.43,0,1990.25,2025-05-04 12:49:25,2025-05-04 12:49:25,2025-05-04 12:49:25
5120,3235,4891,4892,,SHIPPED,0,0,92.23,0,not available,2025-05-15 21:26:30,3025-05-15 21:26:30,
1024,4405,6635,6636,,shipped,3244.65,,259.57,0,3504.22,2025-03-08 19:03:36,2025-03-08 19:03:36,2025-03-08 19:03:36
3861,2027,3076,3076,,processing,-44542,0,356.34,0,4810.54,???,2025-04-04 22:22:36,2025-04-04 22:22:36
3677,4947,7441,7440,,shipped,4312.95,null,#REF!,0,4657.99,2025-05-12 20:07:52,2025-05-12 20:07:52,2025-05-12 20:07:52
9064,4796,7220,7221,,delivered,1107.42,0,N/A,,1196.01,2025-03-18 07:08:16,2025-03-18 07:08:16,2025-03-18 07:08:16
8315,1138,1707,1708,,delivered,89.68,0,7.17,0,96.85,,2024-11-17 06:15:00,2024-11-17 06:15:00
4411,4564,6881,6881,,processing,543.27,,43.46,0,586.73,2025-05-18 16:33:40,,2025-05-18 16:33:40
5478,2915,4413,4414,,Delivered,3386.64,0,270.93,0,3657.57,2024-11-16 03:17:27,2024-11-16 03:17:27,
2509,3598,5432,1000142,44,,0,21.08,9.55,0,128.97,2025-05-10 13:20:05,2025-05-10 13:20:05,2025-05-10 13:20:05
7799,3858,5828,5829,,delivered,,0,5.86,0,79.08,2024-04-27 05:56:02,2024-04-27 05:56:02,2024-04-27 05:56:02
6544,4993,7503,7504,,,0,0,679.62,0,-9174.85,2023-04-10 18:38:08,2023-04-10 18:38:08,2023-04-10 18:38:08
824,2329,3520,3521,,  delivered  ,6603.73,0,528.3,0,7132.03,2025-03-01 03:06:29,2025-03-01 03:06:29,2025-03-01 03:06:29
7148,26,45,46,,delivered,2106,0,168.48,0,2274.48,2023-12-03 15:06:48,,2023-12-03 15:06:48
4935,4775,7193,7194,,shipped,-482338,???,385.87,0,5209.25,2024-04-11 11:21:43,2024-04-11 11:21:43,2024-04-11 11:21:43
4161,1191,1781,1781,,delivered,140.5,0,not available,0,151.74,2025-01-23 13:21:11,2025-01-23 13:21:11,--
4263,4668,7041,7041,,delivered,-2447.67,0,195.81,0,TBD,2022-10-16 08:14:13,2022-10-16 08:14:13,2022-10-16 08:14:13
1653,718,1103,1104,,pending,-1359.72,0,N/A,0,1468500,2025-05-14 16:10:39,2025-05-14 16:10:39,2025-05-14 16:10:39
7002,3913,5910,5912,,Delivered,560.42,,44.83,0,???,2025-05-03 07:28:05,2025-05-03 07:28:05,2025-05-03 07:28:05
3985,4855,7304,7305,,DELIVERED,260.31,Inf,$20.82,0,281.13,EMPTY,2024-08-12 11:45:48,2024-08-12 11:45:48
8153,2421,3666,3666,,delivered,2526.37,0USD,202.11,0,2728.48,2024-03-02 15:04:46,2024-03-02 15:04:46,
1815,2708,4101,4101,,delivered,,0,,0,1290.27,2025-05-11 06:28:14,2025-05-11 06:28:14,2025-05-11 06:28:14
8155,4738,7144,7144,,delivered,2410.84,null,192.87,0,2603.71,2024-10-04 20:54:26,,2024-10-04 20:54:26
7616,2377,3598,3598,,delivered,3903.04USD,0,312.24,null,4215.28,2025-02-13 21:38:47,,2025-02-13 21:38:47
3930,1639,2472,2472,40,DELIVERED,2373.2,15,188.66,0,2546.86,2025-06-08 14:07:21,,2025-06-08 14:07:21
249,897,1360,1360,,shipped,6675.39,0,534.03,0,-7209.42,,2025-01-05 08:33:15,2025-01-05 08:33:15
4021,1702,2567,2568,,delivered,1217.65,,-97.41,0,,2025-01-17 20:39:56,2025-01-17 20:39:56,2025-01-17 20:39:56
4824,1526,2296,2296,,delivered,0,0,102.47,0,1383.25,2025-03-24 22:35:53,2025-03-24 22:35:53,2025-03-24 22:35:53
322,1234,1849,1849,,delivered,null,0,-96.8,,130.66,2025-02-23 11:09:07,2025-02-23 11:09:07,2025-02-23 11:09:07
8621,3658,5519,5520,,pending,341.56,0,27.32,,368.88,2023-08-15 22:59:28,2023-08-15 22:59:28,2023-08-15 22:59:28
1578,1425,2135,2136,29,delivered,Inf,N/A,233.83,0,3156.69,2024-11-24 18:13:00,2024-11-24 18:13:00,2024-11-24 18:13:00
9611,3619,5463,5464,,delivered,-127194,0,101.76,true,1373.7,2024-10-10 06:54:34,2024-10-10 06:54:34,2024-10-10 06:54:34
6989,1188,1777,1777,,shipped,1716.12,0,137.29,0,1853.41,2025-04-26 00:16:12,2025-04-26 00:16:12,
8061,2115,3213,3212,,processing,TBD,#REF!,204.34,0,2758.6,2025-03-29 15:36:46,2025-03-29 15:36:46,2025-03-29 15:36:46
1256,3074,4651,4652,,returned,260.26,,20.82,0,281.08,2025-05-11 18:35:27,2025-05-11 18:35:27,2025-05-11 18:35:27
9775,2779,4204,4206,,returned,,0,206.64,,2789.66,2024-11-26 13:23:25,26.11.2024,2024-11-26 13:23:25
7384,2811,4255,4256,,delivered,1249.38,0,99.95,0,1349.33,2024-07-31 19:21:42,2024-07-31 19:21:42,2024-07-31 19:21:42
5448,2286,3462,3463,,delivered,6925.49,0,554.04,0,7479.53,2025-02-01 19:12:04,2025-02-01 19:12:04,2025-02-01 19:12:04
3114,878,1331,1331,38,delivered,2361.56,118.08,,0,2422.96,2025-03-11 15:15:24,2025-03-11 15:15:24,2025-03-11 15:15:24
3533,4728,7131,7130,45,CANCELLED,552.38,,42.19,null,569.57,2025-03-04 20:36:29,2025-03-04 20:36:29,
3072,4800,7225,7226,29,delivered,,5,21.59,,291.46,2025-02-02 19:04:28,2025-02-02 19:04:28,2025-02-02 19:04:28
225,3019,4577,4577,,DELIVERED,3336.94,0,266.96,,-3603.9,2025-03-14 08:45:21,2025-03-14 08:45:21,2025-03-14 08:45:21
6002,18,32,32,,delivered,456.51,0,,0,493.03,2025-06-12 11:59:33,2025-06-12 11:59:33,"Jun 12, 2025"
6846,3452,5209,5210,,delivered,801.26,0,64.1,,865.36,2024-09-19 10:37:24,2024-09-19 10:37:24,2024-09-19 10:37:24
1479,3064,4638,4638,,  delivered  ,689.82,0,55.19,0,745.01,2023-03-15 08:41:53,2023-03-15 08:41:53,2023-03-15 08:41:53
4945,1820,2745,2745,,processing,4021.47,0,None,0,4343.19,2025-07-03 14:32:10,2025-07-03 14:32:10,2025-07-03 14:32:10
4136,4047,6102,6103,,delivered,542.96,0,43.44USD,1e-14,N/A,2024-09-27 11:08:58,2024-09-27 11:08:58,2024-09-27 11:08:58
5563,3742,5643,5643,,returned,EMPTY,0,,0,UNKNOWN,2023-02-08 01:18:30,2023-02-08 01:18:30,2023-02-08 01:18:30
9898,4143,6252,6252,,delivered,510.27,0,40.82,0,551.09,2025-01-03 16:16:22,2025-01-03 16:16:22,2025-01-03 16:16:22
6127,4382,6600,6602,,delivered,-1550.3999999999999,0,12.4,0,167.44,2025-04-09 03:33:19,2025-04-09 03:33:19,2025-04-09 03:33:19
9604,94,149,149,,returned,abc,0,203.59,0,2748.51,2025-04-24 02:51:02,2025-04-24 02:51:02,2025-04-24 02:51:02
4887,1112,1671,1671,40,cancelled,$256.47,-15,19.32,0,???,2025-04-17 20:37:06,2025-04-17 20:37:06,2025-04-17 20:37:06
7964,4063,6127,6127,,ship,2256,0,180.48,0USD,2436.48,2024-12-11 17:24:36,2024-12-11 17:24:36,2024-12-11 17:24:36
582,4727,7128,7128,,shipped,2725.26,0,218.02,0,2943.28,2025-06-13 22:55:31,2025-06-13 22:55:31,2025-06-13 22:55:31
8709,3351,5058,5059,,shipped,1666.09,0,133.29USD,0,"1,799.38",2024-10-12 19:00:20,2024-10-12 19:00:20,2024-10-12 19:00:20
8086,3657,5518,5518,,delivered,37.12,0,,7.99,48.08,2025-03-17 17:54:28,2025-03-17 17:54:28,2025-03-17 17:54:28
9143,11,21,21,38,delivered,1780.61,89.03,null,0,1826.91,2025-03-03 08:29:41,2025-03-03 08:29:41,2025-03-03 08:29:41
4188,3895,5884,5886,,processing,1681.07,0,134.49,,1815.56,2025-06-26 21:11:19,2025-06-26 21:11:19,2025-06-26 21:11:19
3319,3769,5685,5685,32,delivered,373.27,18.66,28.37USD,0,382.98,2024-09-03 09:26:41,2024-09-03 09:26:41,2024-09-03 09:26:41
6249,1064,1609,1609,,delivered,1909.48USD,0,152.76,0,-206223.99999999997,2025-04-24 00:58:39,2025-04-24 00:58:39,2025-04-24 00:58:39
8402,1943,2942,2942,,delivered,37.12,0,2.97,7.99,48.08,2025-01-23 06:53:11,2025-01-23 06:53:11,2025-01-23 06:53:11
9629,918,1394,1395,,delivered,253.11,0,-20.25,0,,2024-02-07 00:54:04,2024-02-07 00:54:04,2024-02-07 00:54:04
4419,689,1062,1063,,delivered,2394.05,0,191.52,0,2585.57,2024-04-03 20:11:28,2024-04-03 20:11:28,
4919,4950,7444,7445,,DELIVERED,570.68,0,45.65,0,616.33,2025-04-02 03:03:44,2025-04-02 03:03:44,2025-04-02 03:03:44
3846,3001,4551,4551,38,,163.88,8.19,12.46,0,168.15,2025-01-14 17:47:02,2025-01-14 17:47:02,2025-01-14 17:47:02
586,2001,3031,3032,,,1117.94,NaN,89.44,0,$1207.38,2025-05-08 23:28:33,,
2369,3198,4841,4841,,PROCESSING,288.92,,23.11,0,312.03,2023-02-21 00:54:35,2023-02-21 00:54:35,2023-02-21 00:54:35
8093,1482,2227,2227,,delivered,4229.38,0,338.35,0,4567.73,2024-10-27 10:12:59,2024-10-27 10:12:59,2024-10-27 10:12:59
8732,1227,1835,1835,,delivered,1672.37,0,133.79,$0.00,,2024-12-20 10:47:19,EMPTY,EMPTY
8744,3137,4750,4751,31,delivered,1116.2,10,N/A,0,1194.7,2024-03-03 18:32:48,2024-03-03 18:32:48,2024-03-03 18:32:48
5892,3726,5616,5616,,processing,432.01,,34.56,,466.57,2025-03-25 23:48:32,2025-03-25 23:48:32,2025-03-25 23:48:32
3871,1780,2684,2684,29,processing,3683.99,5,294.32,0,3973.31,2025-01-07 20:22:51,2025-01-07 20:22:51,
2390,3751,5659,5658,,processing,438.3,0,35.06,0,473.36,2025-02-02 07:51:01,2025-02-02 07:51:01,2025-02-02 07:51:01
5970,4001,6038,6039,,DELIVERED,261.68,0,,0,282.61,2024-11-21 01:00:06,2024-11-21 01:00:06,2024-11-21 01:00:06
5520,1840,2775,2776,,delivered,-303501,0,242.8,,3277.81,2025-06-10 21:02:54,2025-06-10 21:02:54,2025-06-10 21:02:54
4405,2645,4008,4008,,delivered,222.12,0,17.77,0,239.89,2025-01-16 06:51:59,2025-01-16 06:51:59,2025-01-16 06:51:59
2790,4184,6308,6307,,,1261.67,,100.93,0,1362.6,2024-13-45,,2025-05-04 05:05:49
8308,1617,2432,2433,,CANCELLED,#REF!,0USD,143.92,0,,2025-07-03 11:54:48,2025-07-03 11:54:48,2025-07-03 11:54:48
2242,2714,4109,4109,46,cancelled,1955.82,15,,0,2096.09,2025-06-27 04:30:03,00/00/0000,
277,2431,3683,3684,,shipped,4641.29,0,371.3,0,5012.59,2025-06-01 19:27:15,2025-06-01 19:27:15,2025-06-01 19:27:15
4760,2407,3647,3647,,processing,1321.64,0,,0,-14273.699999999999,2025-02-26 15:49:24,,2025-02-26 15:49:24
1977,2818,4268,4269,,,181.96,0,14.56,0,196.52,2024-05-21 07:25:44,2024-05-21 07:25:44,2024-05-21 07:25:44
1415,603,929,929,,delivered,103.41,,,0,,2025-01-23 19:31:18,2025-01-23 19:31:18,
8518,3590,5423,5423,,delivered,5147.42,0,411.79,0,5559.21,2025-03-31 00:03:29,2025-03-31 00:03:29,2025-03-31 00:03:29
2857,4471,6733,6734,,delivered,777.6,,#REF!,0,839.81,2025-06-06 14:21:25,2025-06-06 14:21:25,2025-06-06 14:21:25
9538,2877,4363,4363,,delivered,722.66,,57.81,0,780.47,2025-04-24 03:04:34,2025-04-24 03:04:34,2025-04-24 03:04:34
6478,4074,6144,6144,,delivered,,0,60.38,0,815.14,2024-02-23 21:11:36,2024-02-23 21:11:36,2024-02-23 21:11:36
739,268,417,418,,delivered,2627.8,0,210220,0,,2023-01-17 05:36:25,2023-01-17 05:36:25,2023-01-17 05:36:25
4158,1625,2447,2448,,delivered,184.56,0,14.76,0,199.32,2025-06-09 18:20:33,3025-06-09 18:20:33,2025-06-09 18:20:33
4738,2179,3299,3300,,,98.25,0,7.86,0,,2024-10-07 02:40:43,2024-10-07 02:40:43,not available
314,2117,3215,3215,,pending,1749.27,,139.94,0,1889.21,2025-05-30 16:54:51,2025-05-30 16:54:51,2025-05-30 16:54:51
5122,1425,2135,2136,,Delivered,583.63,0,null,0,630.32,2024-11-22 15:09:05,2024-11-22 15:09:05,2024-11-22 15:09:05
8505,3249,4911,4911,,cancelled,1618.79,0,129.5,0,1748.29,2025-06-22 05:00:52,2025-06-22 05:00:52,2025-06-22 05:00:52
2460,2646,4009,4009,,delivered,#REF!,0,5.86,,0,2024-10-01 13:39:46,2024-10-01 13:39:46,2024-10-01 13:39:46
6382,897,1360,1360,40,returned,,15,71.87,0,not available,,2025-04-25 07:44:22,2025-04-25 07:44:22
6985,593,914,914,,DELIVERED,1031.6,0,82530,abc,1114.13,,2025-05-06 19:44:39,2025-05-06 19:44:39
6509,2891,4382,4382,,delivered,2322.05,0,185.76,0,-2507.81,2024-02-08 23:42:46,2024-02-08 23:42:46,2024-02-08 23:42:46
2413,3277,4947,4948,,shipped,1298.81,0,103.9,0,1402.71,2024-03-14 03:39:24,2024-03-14 03:39:24,2024-03-14 03:39:24
3738,3042,4607,4607,,DELIVERED,860.38,,68.83,0,929.21,2022-12-15 10:47:01,2022-12-15 10:47:01,2022-12-15 10:47:01
8332,2488,3766,3766,,deliveredd,153.13,0,12.25,0,165.38,2025-05-02 23:52:37,2025-05-02 23:52:37,2025-05-02 23:52:37
2411,2218,3356,3358,,delivered,7909.89,0,-632.79,0,8542.68,2024-07-11 22:00:22,2024-07-11 22:00:22,2024-07-11 22:00:22
7469,1204,1800,1800,,returned,1782.89,0,,0,,2023/03/16 17:40:02,2023-03-16 17:40:02,2023-03-16 17:40:02
2195,1648,2483,2483,,delivered,2186.25,0,174.9,0,2361.1600000000003,,2025-04-20 03:26:54,2025-04-20 03:26:54
1111,2555,3860,3861,,,123.47,0,N/A,0,,2025-06-06 21:58:40,2025-06-06 21:58:40,2025-06-06 21:58:40
9690,4114,6203,6203,,delivered,,0,N/A,0,1097.73,2025-07-23 14:15:30,2025-07-23 14:15:30,2025-07-23 14:15:30
8628,1162,1740,1740,,delivered,4403.91,0,352.31,0,4756.22,2025-04-10 17:44:48,2025-04-10 17:44:48,2025-04-10 17:44:48
1411,4698,7082,7082,1000093,,-5035.22,true,402.82,0,5438.04,2025-05-28 19:15:30,2025-05-28 19:15:30,2025-05-28 19:15:30
3676,4690,7070,7071,,pending,1029.83,,82.39,0,1112.22,,2024-10-25 13:56:35,2024-10-25 13:56:35
7797,630,968,968,,DELIVERED,2521.26,,201.7,0,2722.96,2025-03-05 06:18:24 ,2025-03-05 06:18:24,2025-03-05 06:18:24
605,3375,5095,5096,,delivered,103.38,1e-14,null,#N/A,111.65,2024-12-15 13:49:45,2024-12-15 13:49:45,2024-12-15 13:49:45
8323,1980,2998,2999,,processing,779.16,0,62.33,,841.49,,2025-02-05 22:16:31,2025-02-05 22:16:31
6867,572,886,886,,  delivered  ,4523.29,0,361.86,0,,2025-01-21 18:08:45,2025-01-21 18:08:45,2025-01-21 18:08:45
7127,4865,7319,7319,,cancelled,,0,-81,9.99,20.88,2025-03-27 06:42:23,2025-03-27 06:42:23,2025-03-27 06:42:23
6880,4497,6774,6774,,delivered,792.13,0,Inf,0,855.5,2025-06-16 14:27:47,2025-06-16 14:27:47,2025-06-16 14:27:47
5337,3058,4631,4632,21,  delivered  ,6885.62,#REF!,385.59,0,5205.52,2024-02-11 03:46:41,2024-02-11 03:46:41,2024-02-11 03:46:41
2678,3158,4781,4781,,delivered,408.57,0,,0,441.26,2025-04-18 12:33:21,2025-04-18 12:33:21,
6495,2741,4153,4154,,delivered,-1589.25,$0.00,127.14,0,1716.39,2024-01-20 01:29:15,2024-01-20 01:29:15,2024-13-45
2468,4889,7354,7355,,processing,6634.31,0,530.74,0,7165.05,2025-02-27 15:24:41,2025-02-27 15:24:41,2025-02-27 15:24:41
9380,3297,4979,4979,,DELIVERED,4774.51,0,381.96,0,,2025-05-02 22:08:14,2025-05-02 22:08:14,2025-05-02 22:08:14
3898,4133,6234,6235,,delivered,56.08,0,4.49,0,60.57,2025-06-16 15:36:33,2025-06-16 15:36:33,2025-06-16 15:36:33
7901,2285,3461,3461,,delivered,1199.88,0,,0,1295.87USD,2023-12-24 11:13:04,2023-12-24 11:13:04,2023-12-24 11:13:04
1755,1082,1631,1631,,DELIVERED,1896.62,0,151.73,0,#N/A,2025-01-16 07:00:38,2025-01-16 07:00:38,2025-01-16 07:00:38
966,2502,3785,3785,,shipped,972.77,0,77.82,0,TBD,2025-03-23 16:25:23,2025-03-23 16:25:23,2025-03-23 16:25:23
7881,4277,6447,6447,,None,728.02,0,58.24,0,786.26,2025-06-17 10:57:58,  2025-06-17 10:57:58  ,2025-06-17 10:57:58
2415,1390,2078,2078,,delivered,-1444.57,0,115.57,0,,2024-10-27 22:03:33,2024-10-27 22:03:33,2024-10-27 22:03:33
6116,2805,4244,4244,,pending,733.51,,58.68,0,792.19,,2023-10-04 02:54:45,2023-10-04 02:54:45
2245,4421,6661,6661,,#N/A,3679.26,N/A,294.34,0,3973.6,03-14-2025,#N/A,2025-03-14 14:02:46
3713,3107,4702,4703,,shipped,2650.86,0,-21207,0,2862.93,2025-05-15 07:15:29,,2025-05-15 07:15:29
3556,395,610,611,,shipped,4801.94,0,384.16,0,5186.1,2024-06-13 17:27:34,2024-06-13 17:27:34,
800,3937,5947,1000039,,delivered,1169.9,0,-93.59,not available,1263.49,2025-02-02 16:09:20,2025-02-02 16:09:20,2025-02-02 16:09:20
4821,2428,3676,3677,,delivered,,,,0,5193.44,2025-06-18 04:26:20,2025-06-18 04:26:20,2025-06-18 04:26:20
3816,3206,4855,4855,,deliverd,2424.35,0,-193.95,0,2618.3,2024-12-09 09:04:11,2024-12-09 09:04:11,2024-12-09 09:04:11
6513,3150,4770,4770,,#N/A,#N/A,0,null,0,1632.06,2024-04-24 18:08:17,2024-04-24 18:08:17,2024-04-24 18:08:17
8202,769,1171,1171,,delivered,895.58,0,71.65,0,,,2024-04-26 11:25:46,2024-04-26 11:25:46
6194,1106,1665,1665,,,897.79,0,71.82USD,0,-9696.1,,2025-03-10 11:53:17,2025-03-10 11:53:17
9046,3167,4794,4793,,,5557.29,,-444.58,0,6001.87,2025-04-22 04:26:07,2025-04-22 04:26:07,2025-04-22 04:26:07
5846,3370,5088,5088,,delivered,163.2,$0.00,13.06,,176.26,2024-09-15 13:26:13,2024-09-15 13:26:13,2024-09-15 13:26:13
1992,502,771,771,,DELIVERED,148.62,0,11.89,0,160.51,2024/11/01 14:46:18,2024-11-01 14:46:18,2024-11-01 14:46:18
7288,3325,5022,5023,,cancelled,2489.56,0,,0,2688.72,2024-06-27 01:26:02,,2024-06-27 01:26:02
1467,1466,2206,2207,29,Delivered,N/A,#N/A,59.4,0,801.88,2024-09-17 11:28:13,2024-09-17 11:28:13,2024-09-17 11:28:13
3598,1200,1796,1796,,None,972.72,,77.82,Inf,1050.54,2023-12-06 04:25:12,2023-12-06 04:25:12,2023-12-06 04:25:12
3780,3297,4979,4979,45,,745.41,25000,57.63,,???,2025-05-13 03:43:36,2025-05-13 03:43:36,2025-05-13 03:43:36
215,4522,6817,6817,,Delivered,1688.26,0,135060,0,1823.32,2024-10-26 10:06:36,2024-10-26 10:06:36,2024-10-26 10:06:36
9712,4854,7303,7303,,,1382.73,,110.62,0,1493.35,2024-08-21 10:30:09,2024-08-21 10:30:09,2024-08-21 10:30:09
5134,1244,1864,1863,,delvered,-3655.2,0,29.24,0,394.76,2025-05-22 01:48:07,2025-05-22 01:48:07,2025-05-22 01:48:07
1153,3397,5128,5128,,,-23983,--,19.19,N/A,259.02,2025-03-24 16:38:51,2025-03-24 16:38:51,2025-03-24 16:38:51
6391,2254,3414,3415,,delivered,-124828,0,NaN,0,,2025-01-08 14:52:16,2025-01-08 14:52:16,2025-01-08 14:52:16
482,896,1359,1359,44,returned,???,529.67,240.12,0,3241.61,2025-04-14 08:04:29,2025-04-14 08:04:29,2025-04-14 08:04:29
7741,2484,3760,3761,,delivered,1053.26,0,,0,1137.52,2025-06-23 23:15:50,--,2025-06-23 23:15:50
9448,1545,2327,2327,,shipped,4093.77,0,327.5,0,Inf,2025-06-23 11:33:03,2025-06-23 11:33:03,2025-06-23 11:33:03
6542,1434,2151,2151,,processing,"1,831.03",0,146.48,,1977.51,2023-07-27 09:14:40,2023-07-27 09:14:40,2023-07-27 09:14:40
4490,2732,4139,4139,,shipped,1806.22,0,NaN,0,,07-04-2025,2025-07-04 10:32:43,2025-07-04 10:32:43
2730,706,1081,1082,,shipped,2885.65,0,230.85,0,,2025-06-28 06:02:58,2025-06-28 06:02:58,2025-06-28 06:02:58
5470,330,510,510,,delivered,5134.92,0,410.79,0,5545.71,2025-04-13 20:03:11,2025-04-13 20:03:11,2025-04-13 20:03:11
5756,361,1000014,559,,delivered,1143.77,0,91.5,0,"1,235.27",2025-04-12 05:28:20,2025-04-12 05:28:20,2025-04-12 05:28:20
3168,2413,3655,3656,,delivered,234.28,0,18.74,0,253.02,2023-07-10 22:19:40,2023-07-10 22:19:40,2023-07-10 22:19:40
