id,product_id,customer_id,order_id,rating,title,comment,is_verified,created_at
1360,28,318,1740,4,Nice product,,  true  ,2025-05-07 20:09:52
2113,180,967,6955,,Five stars ...,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",  true  ,2024-12-13 20:23:11
1787,208,1341,6753,4,Nice product,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2025-01-27 05:00:42
1050,462,2598,7918,5,Best purchase ever,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true_typo,2025-07-29 18:22:31
3980,38,4306,5499,5USD,Absolutely love it!,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,
2655,118,403,6141,5,Worth every penny,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2024-12-12 03:07:02
3023,248,4419,1355,5,HIGHLY RECOMMEND!,,true,2025-06-20 17:17:59
2638,424,3966,8031,4,Nice product,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2025-07-25 07:43:25
3632,79,2763,7674,1,Terrible...,Do not buy this. It barely functions and the build quality is the worst I've seen. Save your money and go with a different brand.,TRUE,2024-12-24 13:14:24
2245,420,1907,5522,,  Complete waste of money  	,AAbsooluutee gaarbaagee. Noothiing woorks aas deescriibeed. Thee baatteery diiees iin hoouurs aand thee screeeen haas deeaad piixeels. Reequueestiing aa fuull reefuund.,true,2025-06-20 01:41:03
1978,182,4309,7996,5,Highly recommend!,"After months of use, this still performs like day one. Excellent battery life, ...",true,2023-06-15 21:02:56
671,459,650,1336,5,Best purchase ever,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2024-08-07 21:34:19
1898,69,2564,4993,4,"Very good, ...",Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.,true,null
3076,230,485,7292,3,It's okay,It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2024-04-16 00:54:03
130,203,2177,1409,5,Amazing product,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,EMPTY,2023-11-14 06:49:25
2540,87,1160,9086,5,Best purchase ever,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2025-06-02 22:13:56
300,39,3294,5857,5,Five stars ...,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2025-04-27 14:54:56
3511,342,3560,72,6,Worst purchase,EMPTY,true,2025-03-15 17:35:24
1387,418,1619,9187,4,Would buy again,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2024-09-28 01:04:48
2126,197,4074,5346,-1,,It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2024-01-26 00:36:37
617,25,1597,994,,Underwhelming,Below average. The features sound great on paper but the execution is lacking. Wouldn't recommend at this price point.,EMPTY,2025-04-02 12:52:33
2943,58,2776,2069,2,Not worth it,Had high expectations based on the reviews but this fell short. Build quality feels cheap and I've experienced intermittent connectivity issues.,true,2025-05-23 22:08:38
3477,123,3982,521,,Nice product,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,
1619,378,2795,1505,,  Really happy with this  	,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,,2023-09-15 19:33:41
2461,327,3806,9569,3,Does the job,It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2025-06-02 01:05:48
287,122,1070,8634,5,Highly recommend!,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2025-03-04 16:03:00
3779,16,4313,3654,4,Mostly impressed,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2023-09-13 20:10:04
1096,272,2005,692,4,Solid purchase,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2025-08-18 14:34:57
3884,310,4935,6721,1,Do no...,Terrible quality. The product arrived with a scratch and the performance is abysmal. Returning this immediately.,true,2024-03-07 10:57:30
2445,445,1649,5697,$5.00,Exceeded expectations,This product has been incredible. The build quality is top-notch and it works ...,true,2024-07-22 18:51:52
3159,69,2901,5889,2,Had issues,Below average. The features sound great on paper but the ex...,true,2025-07-28 03:21:39
3382,325,494,1747,99,Great product overall,Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.,true,2024-02-26 17:05:42
3255,144,631,8462,4,Mostly impressed,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2024-12-11 13:11:58
2375,192,2747,678,,Really happy with this,Very satisfied with this purchase. Performance is reliable and it looks...,true,
1654,88,3897,4318,2,  Underwhelming  	,Not great. The product works sometimes but is unreliable. I'v...,true,2025-03-31 14:43:15
1837,139,1016,6245,5.00000000000001,Highly recommend!,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2024-12-21 15:57:16
2438,437,2435,858,2,,Below average. The features sound great on paper but the ex...,TRUE,2024-04-11 07:36:49
2814,95,2490,7074,4,Mostly impressed,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2024-06-13 03:09:02
1701,459,2986,4493,99,Good quality,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2023-05-24 14:51:27
1462,63,1794,6303,N/A,Best purchase ever,Arrived quickly and was packaged well. Setup was super easy and perfor...,true,2024-12-31 03:06:53
1558,438,2637,4695,5,,This product has been incredible. The build quality is top-notch and it works ...,true,2024-08-03 15:55:26
464,256,3560,72,2USD,Had issues,Pretty disappointed with this purchase. The product looks nice but performance is underwhelming. Battery life is much shorter than advertised.,true,2025-03-20 17:35:24
402,371,4204,9911,0,Decent for the price,It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2025-06-14 00:55:01
2787,75,2295,5291,,Not worth it,Preetty diisaappooiinteed wiith thiis puurchaasee. Thee prooduuct looooks niicee buut peerfoormaancee iis uundeerwheelmiing. Baatteery liifee iis muuch shoorteer thaan aadveertiiseed.,true,2025-06-07 20:59:18
1606,9,1552,6813,5,Absolutely love it!,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2024-06-03 23:01:12
1426,418,4851,7075,10,Worth every penny,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2024-04-29 10:25:17
2460,331,4183,8675,4,Nice product,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2025-04-17 15:35:24
3945,421,1200,1723,4,Nice product,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true_typo,2024-01-03 01:22:33
1098,185,4156,5289,5,Absolutely love it!,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",  true  ,
3898,238,1769,898,4,Nice product,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2025-08-08 00:07:02
989,132,2673,3955,4.00000000000001,Would buy again,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",  true  ,2024-10-22 17:07:24
1749,163,3520,8114,5,,#N/A,true,2024-07-11 17:15:51
116,320,2075,7865,5,Highly recommend!,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2024-07-28 19:10:15
628,437,1640,4564,2,Disappointed,Below average. The features sound great on paper but the execution is lacking. Wouldn't recommend at this price point.,true,2025-04-02 05:03:17
2791,11,3770,9964,99,"Not bad, ...",Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,TRUE,2025-06-06 05:15:31
550,295,1156,5338,5.01,Outstanding quality,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",,2025-05-28 07:14:27
71,230,1347,6295,abc,Gooood quuaaliity,,true,2025-02-26 10:14:10
1670,335,2011,1350,UNKNOWN,Good q...,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,  true  ,2025-05-27 00:33:10
3058,237,3303,2752,4,,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2024-11-18 15:43:19
2878,16,4422,9908,None,Do not buy,  Terrible quality. The product arrived with a scratch and the performance is abysmal. Returning this immediately.  	,true,2025-04-29 18:35:28
2580,177,1030,8121,3,Does the job,Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,2025-07-24 14:49:27
3012,316,4416,4666,0,HIGHLY RECOMMEND!,"  I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.  	",true,2025-03-22 08:58:39
3251,258,1990,8341,5,Absolutely love it!,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2025-03-17 09:54:27
3372,69,1249,6681,5.00000000000001,Best purchase ever,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",,2025-02-07 02:53:59
83,248,916,1812,3,Does the job,It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,  true  ,2023-08-11 22:25:02
1773,188,2233,5033,5,Five stars all the way,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,
154,154,2721,5351,4.00000000000001,Really happy with this,Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.,  true  ,2025-04-21 11:31:12
3995,459,4471,2857,4,Good quality,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,
3960,458,553,7528,4,,  Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.  	,true,2024-03-12 12:31:52
1328,51,4390,3596,4,"Very good, minor issues",Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2024-07-25 00:08:58
108,120,455,5427,4,Good q...,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2025-01-15 14:55:28
1320,291,2626,4233,,Nice product,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2023-12-05 08:03:22
351,104,4089,9968,1,Do not buy,Complete waste of money. Stopped working after just two weeks. Tried contacting support and got no response. Avoid at all costs.,#N/A,
3954,128,3103,4968,5,Beest puurchaasee eeveer,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,
3294,432,1286,6251,4,Mostly impressed,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2025-06-26 18:52:05
961,463,1940,5491,5,ABSOLUTELY LOVE IT!,"After months of use, this still performs like day one. Excellent battery life, ...",true,
519,82,171,3237,3,Average product,Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.,TRUE,2025-05-10 12:39:18
457,313,2465,5592,5,Absolutely love it!,???,,
2338,121,2119,5128,5,,"After months of use, this still performs like day one. Excellent battery life, ...",true,
3481,169,3634,9097,1,Terrible product,TERRIBLE QUALITY. THE PRODUCT ARRIVED WITH A SCRATCH AND THE PERFORMANCE IS ABYSMAL. RETURNING THIS IMMEDIATELY.,true,2025-05-25 13:14:36
2854,14,36,4971,4,Great product overall,Great value for the price. Build quality is solid and it does...,true,2025-03-21 17:44:46
3834,430,1220,1573,4,Really happy with this,  Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.  	,true,2024-12-08 16:27:13
1406,291,2059,702,5,Exceeded expectations,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,  2025-08-21 22:43:40  
1414,239,2584,8978,3,It's okay,It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2025-01-22 13:05:42
3115,188,2372,4718,5,Best purchase ever,I've tried many similar products but this one stands out. The feat...,true,
35,63,4023,9110,5,Amazing product,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2024-08-25 09:39:54
3151,286,1041,1986,4,WOULD BUY AGAIN,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2025-03-22 19:55:41
2950,350,956,3649,4,"VERY GOOD, MINOR ISSUES",Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,
2981,410,2679,1729,3,Some pros and cons,,true,2025-03-09 18:51:16
121,218,2747,678,5,Exceeded expectations,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,,2024-05-02 03:38:56
3428,94,4716,402,4,Good quality,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2022-10-02 13:51:33
1842,202,353,562,5,Best purchase ever,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2025-06-06 18:06:18,extra_col_value
1661,69,3611,3347,,,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,UNKNOWN,2025-05-22 10:58:38
1728,395,3508,6968,2,Underwhelming,Below average. The features sound great on paper but the execution is lacking. Wouldn't recommend at this price point.,true,2025-06-04 11:16:43
539,191,1236,1640,5,  Outstanding quality  	,,TRUE,2024-07-15 11:40:39
632,91,1594,2179,99,Absolutely love it!,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2024-03-08 21:39:46
816,439,2935,6925,N/A,Amazing product,Thiis prooduuct haas beeeen iincreediiblee. Thee buuiild quuaaliity iis toop-nootch aand iit woorks eexaactly aas aadveertiiseed. II uusee iit daaiily aand coouuldn't bee haappiieer wiith my puurchaasee.,true,2025-05-14 06:37:33
624,489,3075,4186,4,Would buy again,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2024-03-21 08:22:18
2072,409,3168,2206,3,It's okay,Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.,,2024-05-20 08:02:29
1364,25,1450,2941,4,Really happy with this,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,true,2025-03-11 21:23:58
2732,20,3220,5304,5,Amazing product,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2025-04-12 05:39:08
96,428,3034,5158,N/A,Mostly impressed,,TRUE,2025-06-21 04:26:56
1750,56,1702,4144,2,  Poor quality  	,--,true,2025-03-06 15:24:23
2947,111,736,8933,3,,It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2024-10-17 10:16:20
2080,304,4206,2366,5,EMPTY,null,true,2023-11-27 07:41:17
858,162,22,8231,3,Some pros and cons,MIXED FEELINGS. THE MAIN FEATURES WORK WELL BUT THERE ARE SOME QUIRKS THAT CAN BE ANNOYING. CUSTOMER SERVICE WAS RESPONSIVE WHEN I REACHED OUT.,true,2025-05-21 18:39:01
3052,138,1597,6725,3,Average product,Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,2025-05-16 06:21:30
11,383,944,8100,4,Mostly impressed,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,TRUE,2025-05-19 06:08:12
1757,318,1408,772,3,  Mixed feelings  	,Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2024-10-06 13:13:45
795,23,3875,4795,,Worth every penny,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,
1445,494,1987,367,5,Five stars all the way,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2024-09-13 08:33:13
3132,265,4112,2178,10,"Not bad, not great",It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2024-08-02 05:08:21
1686,277,1168,5404,5,Five stars all the way,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2024-06-03 23:35:28
2226,252,1396,1627,10,Mixed f...,AAveeraagee prooduuct. Woorks aas deescriibeed buut II eexpeecteed aa biit mooree giiveen thee priicee pooiint. IIt's fiinee foor caasuuaal uusee buut pooweer uuseers miight waant soomeethiing beetteer.,true,2024-06-16 15:15:21
3720,81,4058,2561,3,AVERAGE PRODUCT,MIXED FEELINGS. THE MAIN FEATURES WORK WELL BUT THERE ARE SOME QUIRKS THAT CAN BE ANNOYING. CUSTOMER SERVICE WAS RESPONSIVE WHEN I REACHED OUT.,true,2025-03-01 19:48:15
3647,252,3960,9756,5,Absolutely love it!,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,TRUE,2025-04-28 23:15:12
2576,286,1919,6365,10,"Very good, minor issues","Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",TRUE,2025-02-13 07:29:40
3010,70,4408,4052,1,Do not buy,Absolute garbage. Nothing works as described. The battery dies in hours and the screen has dead pixels. Requesting a full refund.,true,#N/A
2966,395,2459,4735,2,Below expectations,Not great. The product works sometimes but is unreliable. I've had to restart it multiple times. Considering returning it.,,2025-05-31 03:45:55
735,240,3002,2409,5,AAmaaziing prooduuct,ARRIVED QUICKLY AND WAS PACKAGED WELL. SETUP WAS SUPER EASY AND PERFORMANCE HAS BEEN EXCELLENT. DEFINITELY GETTING ANOTHER ONE FOR MY FAMILY.,true,2025-02-05 00:14:57
1138,435,4908,8743,4,GOOD QUALITY,Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.,true,2022-12-03 15:32:41
2873,214,2990,7824,not available,  Exceeded expectations  	,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true_typo,2024-10-02 22:04:54
672,31,1926,428,4,Nice product,,true,2024-08-22 23:18:13
1147,117,2015,3511,1,Worst purchase,"Do not buy this. It barely functions and the build quality is the worst I've seen. Save your money and go with a different brand.
",,2024-04-27 17:44:07
148,373,4997,9231,3,"  Not bad, not great  	",Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,2025-03-08 00:07:52
3172,325,587,6555,5,,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2024-07-07 19:59:56
2999,374,2248,1918,6,Mixed feelings,Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,,
1383,83,813,6386,3,It's okay,Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.,true_typo,2025-08-23 23:37:24
1363,484,2756,3834,4,"Very good, minor issues",Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.,true,2024-11-23 11:43:32
100,122,4280,8880,,Absolutely love it!,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2024-06-05 07:11:26
2073,393,658,1665,3,,Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2024-09-12 23:42:55
591,154,2323,3836,5,Highly recommend!,This product has been incredible. The build quality is top-notch and it works exactly as advertised. I use it daily and couldn't be happier with my purchase.,true,2023-10-13 15:12:47
1727,152,13,2198,3.01,Some pros and cons,,true,2023-11-02 04:52:03
2779,314,4936,6467,,Avoid this,Terrible quality. The product arrived with a scratch and the performance is abysmal. Returning this immediately.,true,2025-06-06 18:58:06
3776,129,3380,3450,3,,Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.,true,2023-09-30 18:49:10
1788,111,2679,1729,99,Could be better,Not great. The product works sometimes but is unreliable. I've had to restart it multiple times. Considering returning it.,true,2025-03-16 18:51:16
3184,480,1410,8524,,Average product,,true_typo,2024-07-20 04:28:26
2997,255,877,3493,4,"Very good, minor issues",Really good product overall. The only minor issue is the setup instr...,true,2024-06-28 17:38:20
1865,288,2495,490,4,Really happ...,Great value for the price. Build quality is solid and it does everything I need. Wish it came in more color options though.,TRUE,2025-08-19 14:22:35
1184,221,671,5059,3,Some pros and cons,,true,2025-04-20 22:42:55
1604,59,602,3020,2,Poor quality,Had high expectations based on the reviews but this fell short. Build quality feels cheap and I've experienced intermittent connectivity issues.,true,2023-12-31 19:19:58
1413,83,2643,1616,1.00000000000001,Do not buy,Do not buy this. It barely functions and the build quality is the worst I've seen. Save your money and go with a different brand.,true,2025-05-19 07:37:06
2306,26,4384,9148,5,Exceeded expectations,None,true_typo,2023-05-12 23:55:17
3088,462,479,4506,3,Does the job,Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2025-07-06 09:58:26
3807,161,3542,7522,3,Some pros and cons,Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2025-04-12 19:51:55
112,47,1737,7310,4,Really happy with this,,true,2025-08-14 11:47:31
1436,309,4839,2416,$5.00,Exceeded expectations,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2025-03-31 17:36:45
233,181,3968,1804,3,Decent for the price,Mixed feelings. The main features work well but there are some quirks t...,None,2024-12-19 16:11:35
615,159,1203,1123,4,,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2025-05-08 02:44:30
3900,364,790,8998,5,Best purchase ever,"I'VE TRIED MANY SIMILAR PRODUCTS BUT THIS ONE STANDS OUT. THE FEATURES ARE GREAT, THE DESIGN IS MODERN, AND IT JUST WORKS FLAWLESSLY.",true
3182,411,1595,8742,5,Outstanding quality,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2025-05-26 06:53:02
3298,485,4118,2552,1,Complete waste of money,Absolute garbage. Nothing works as described. The battery dies in hours and the screen has dead pixels. Requesting a full refund.,EMPTY,2025-04-30 03:51:25
327,411,1544,5493,5,,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,
2949,16,4440,9561,,Had issues,,true,2025-02-07 13:36:12
758,32,4277,3009,5,null,Arrived quickly and was packaged well. Setup was super easy and performance has been excellent. Definitely getting another one for my family.,true,2024-11-22 18:46:13
1593,475,1553,9081,4000,Good quality,Very satisfied with this purchase. Performance is reliable and it looks...,true,2025-05-23 12:13:25
635,384,1409,5510,4,Good quality,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,2025-05-09 19:56:21
1340,407,807,681,4USD,"Very good, minor issues","Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,2024-07-02 10:06:59
1218,123,4367,4805,5,UNKNOWN ,,true,2024-07-02 23:34:32
852,237,3405,1844,4,Would buy again,Very satisfied with this purchase. Performance is reliable and it looks great. Knocked off one star because shipping took longer than expected.,TRUE,2025-05-24 10:29:05
1991,216,1026,8499,4,Would buy again,"Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",  true  ,2025-02-16 22:41:42
2546,350,1194,1841,3,,Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,
147,394,2311,4054,5,Five stars all the way,,true,2025-05-23 06:43:10
1702,303,2925,8698,4,Great product overall,WORKS GREAT FOR WHAT I NEED. THE INTERFACE IS INTUITIVE AND THE BATTERY LASTS ALL DAY. JUST WISH THE CHARGING CABLE WAS LONGER.,true,2024-09-13 14:08:04
1905,398,1087,6747,5,Highly recommend!,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",true,2022-12-23 16:21:06
2347,257,638,5461,5,Five stars all the way,"AAfteer moonths oof uusee, thiis stiill peerfoorms liikee daay oonee. EExceelleent baatteery liifee, sleeeek deesiign, aand thee cuustoomeer suuppoort waas heelpfuul wheen II haad aa quuiick quueestiioon.",TRUE,2025-07-18 19:08:04
1801,303,972,6326,3,Some pros and cons,Average product. Works as described but I expected a bit more given the price point. It's fine for casual use but power users might want something better.,true,2025-08-15 17:18:53
3240,354,276,9685,,Terrible product,AAbsooluutee gaarbaagee. Noothiing woorks aas deescriibeed. Thee baatteery diiees iin hoouurs aand thee screeeen haas deeaad piixeels. Reequueestiing aa fuull reefuund.,true,2025-05-03 04:48:29
2353,255,1200,3598,4,Mostly impressed,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true_typo,2023-12-13 04:25:12
1317,352,636,7013,3,Average product,Does what it says but nothing more. Adequate for basic needs. The design is okay but not as premium-feeling as I hoped.,TBD,2025-01-14 22:43:42
873,466,3542,7522,5,Highly recommend!,Arrived quickly and was packaged well. Setup was super easy and perfor...,TRUE,2025-03-06 19:51:55
313,146,2916,340,10,Amazing product,"I've tried many similar products but this one stands out. The features are great, the design is modern, and it just works flawlessly.",true,2025-08-15 01:14:55
2812,7,3324,9695,,"Great product overall
",Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,TRUE,2025-03-05 07:57:32
1530,14,3907,7251,3,Average product,Mixed feelings. The main features work well but there are some quirks that can be annoying. Customer service was responsive when I reached out.,true,2024-07-12 01:25:12
1349,301,1001,1863,,Haad iissuuees,Pretty disappointed with this purchase. The product looks nice but performance is underwhelming. Battery life is much shorter than advertised.,true,2023-06-25 01:40:15
3390,365,3947,1009,2,Had issues,Not great. The product works sometimes but is unreliable. I've had to restart it multiple times. Considering returning it.,true,2025-05-31 11:06:21
1036,185,3331,2423,3,It's okay,It's a decent product for the price. Nothing spectacular but it gets the job done. The build quality feels a bit cheap compared to competitors.,true,2024-11-01 12:53:09
750,1000036,3042,7594,4,,VERY SATISFIED WITH THIS PURCHASE. PERFORMANCE IS RELIABLE AND IT LOOKS GREAT. KNOCKED OFF ONE STAR BECAUSE SHIPPING TOOK LONGER THAN EXPECTED.,true,2025-06-20 17:42:07
1924,371,3913,7002,5,  Five stars all the way  	,THIS PRODUCT HAS BEEN INCREDIBLE. THE BUILD QUALITY IS TOP-NOTCH AND IT WORKS EXACTLY AS ADVERTISED. I USE IT DAILY AND COULDN'T BE HAPPIER WITH MY PURCHASE.,TRUE,2025-06-13 07:28:05
3360,232,2559,4848,,Nice p...,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,UNKNOWN
2654,360,1350,136,5,,THIS PRODUCT HAS BEEN INCREDIBLE. THE BUILD QUALITY IS TOP-NOTCH AND IT WORKS EXACTLY AS ADVERTISED. I USE IT DAILY AND COULDN'T BE HAPPIER WITH MY PURCHASE.,true,2025-08-11 05:43:53
2800,149,1995,2919,2,Disappointed,Pretty disappointed with this purchase. The product looks nice but performance is underwhelming. Battery life is much shorter than advertised.,true,2025-06-09 06:28:45
649,127,184,760,,Best purchase ever,"After months of use, this still performs like day one. Excellent battery life, sleek design, and the customer support was helpful when I had a quick question.",,2023-05-06 15:09:45
1144,450,703,699,5,Worth every penny,,true,2024-10-30 13:14:12
2921,120,2291,6744,4,Solid purchase,Works great for what I need. The interface is intuitive and the battery lasts all day. Just wish the charging cable was longer.,true,  2024-11-28 19:36:12  
23,247,3992,879,4USD,"Very good, minor issues","Really good product overall. The only minor issue is the setup instructions could be clearer, but once you get it going, it's fantastic.",true,09-09-2023
2429,495,4134,2574,,"Not bad, not great",,true,2024-10-11 16:41:16
2330,142,3250,6476,4,Mostly i...,Great value for the price. Build quality is solid and it does... ,true,2025-06-28 18:37:25
2218,138,988,8074,2,Not wo...,Not great. The product works sometimes but is unreliable. I've had to restart it multiple times. Considering returning it.,true,2024-01-21 17:41:01
