id,order_id,payment_method,amount,status,transaction_id,paid_at,created_at
2496,2496,,339.31,completed,TXN-MNQBMAX8-CA9OU0,00/00/0000,2025-06-03 18:55:54
4005,4005,debit_card,2052.77,completed,TXN-MNQBMAXE-T7RP6Q,2025-03-08 06:02:02,
1139,1139,credit_card,1218.05,refunded,TXN-MNQBMAX4-0ZMF5P,2024-03-18 12:54:19,2024-03-18 12:48:12
7232,7232,paypal,2316.15,completed,TXN-MNQBM...,2024-03-07 10:50:33,2024-03-07 10:50:05
804,804,,1491.09,completed,TXN-MNQBMAX2-EWZH7U,2023-06-09 06:57:21,1686293396
7340,7340,credit_card,2279.97,refunded,TXN-MNQBMAXM-1DQFCF,2024-06-10 14:43:32,2024-06-10 14:36:00
8979,8979,debit_card,2948.79,COMPLETED,TXN-MNQBMAXR-XJ8YGH,2024-06-19 01:20:09,2024-06-19 01:14:37
5132,5132,APPLE_PAY,182,completed,TXN-MNQBMAXH-P8YY9A,2025-05-13 13:24:37,2025-05-13 13:23:27
9070,9070,credit_card,0,completed,,2024-01-24 20:37:14,2024-01-24 20:27:28
1572,1572,--,,completed,"TXN-MNQBMAX6-1HMZTW
",,2025-03-15 02:59:07
9603,9603,,7534.89,completed,TXN-MNQBM...,2025-05-17 05:59:58,2025-05-17 05:51:08
2659,2659,google_pay,310.4,completed,TXN-MNQBMAX9-TT8T3H,2024-01-06 11:52:54,2024-01-06 11:51:48
7550,1000001,debit_card,1421.87,completed,TXN-MNQBMAXN-J0D8XO,2025-04-21 07:28:09,2025-04-21 07:20:00
1581,1581,credit_card,887.31,completed,TXN-MNQBMAX6-M8TYSN,2025-06-18 08:10:12,2025-06-18 08:03:34
5080,5080,,,COMPLETED ,TXN-MNQBMAXG-LL6VNU,2025-02-12 05:42:11,2025-02-12 05:36:11
3802,3802,paypal,1789.01,COMPLETED,TXN-MNQBMAXD-XDDU4X,2025-06-12 06:32:49,3025-06-12 06:25:44
3316,3316,credit_card,1068.75,completed,TXN-MNQBMAXC-01LUSC,2025-03-16 05:53:17,2025-03-16 05:45:53
982,982,  apple_pay  ,1395.79,completed,TXN-MNQBMAX3-64PII1,2025-04-03 13:28:29,2025-04-03 13:25:35
5936,5936,DEBIT_CARD,680.95,completed,TXN-MNQBMAXJ-US7PTW,2023-07-14 19:44:43,2023-07-14 19:39:22
8007,8007,  paypal  ,2037.37,COMPLETED,TXN-MNQBMAXO-X3DN27,2025-03-21 14:51:57,2025-03-21 14:50:47
3553,3553,credit_card,null,,TXN-MNQBMAXC-URIHEZ,2025-06-13 04:35:31,2025-06-13 04:29:05
4234,4234,credit_card,2571.05,completed,TXN-MNQBMAXE-WZ8ZY9,2025-06-11 20:29:19,2025-06-11 20:29:13
7776,7776,credit_card,1677.77,completed,TXN-MNQBMAXN-938Q0O,2024-12-13 13:19:19,2024-12-13 13:13:29
7184,7184,credit_card,58.36,completed,,2022-12-18 19:40:35,2022-12-18 19:33:45
6577,6577,CREDIT_CARD,989.34,pending,TXN-MNQBMAXK-QMR0XY,--,2025-07-03 01:06:06
1389,1389,,3129.52,pending,TXN-MNQBM...,,2025-05-15 11:47:55
9197,9197,credit_card,2855.83,COMPLETED,TXN-MNQBMAXR-L8DR7J,2024-11-25 15:49:28,2024-11-25 15:40:30
6725,6725,GOOGLE_PAY,6847.55,completed,"TXN-MNQBMAXK-ACO4BP
",2025-04-05 06:21:32,
7754,7754,paypal,322.37,completed,TXN-MNQBMAXN-AJLBVA,,2025-06-11 06:03:06
1686,1686,credit_card,133.35,completed,TXN-MNQBMAX6-8MZQON,,
9381,1000009,debit_card,6981.3,completed,TXN-MNQBMAXS-W07JJ3,,2024-03-24 02:56:57
1711,1711,debit_card,4444.53,completed,TXN-MNQBMAX6-SO0ISY,2024-07-21 17:48:24,EMPTY
4742,4742,paypal,3090.47,completed,,2023-09-12 08:41:01,
745,745,,967.69,completed,TXN-MNQBMAX2-UHMG1M,2025-02-01 21:51:51,2025-02-01 21:45:15
8638,8638,paypal_typo,626.95,refunded,TXN-MNQBMAXQ-BGUSWV,2025-05-09 05:48:07,
4920,4920,google_pay_typo,698.78,completed,TXN-MNQBMAXG-3YRJS2,2025-02-05 20:12:15,2025-02-05 20:06:03
7784,7784,credit_card,310.67,completed,TXN-MNQBM...,2024-02-05 15:45:27,2024-02-05 15:37:41
6551,6551,DEBIT_CARD,5905.7,complted,TXN-MNQBMAXK-HQA68S,2025-04-11 09:38:34,2025-04-11 09:31:01
626,626,debit_card_typo,645.8,completed,TXN-MNQBMAX2-V864ND,2025-05-03 06:33:51,2025-05-03 06:29:00
6454,6454,paypal,UNKNOWN,pending,TXN-MNQBMAXK-8YKZ1H,,2025-02-24 20:17:22
5181,5181,credit_card,1242.43,completed,,2025-03-08 19:17:53,2025-03-08 19:09:21
8944,8944,credit_card,3330.83,completed,TXN-MNQBMAXR-0YXTKW,2025-04-12 05:55:03,2025-04-12 05:50:42
7715,7715,PAYPAL,680.19,completed,TXN-MNQBMAXN-1QD2U3,2025-04-27 16:59:00,2025-04-27 16:57:28
7281,7281,debit_card,-46699.6,UNKNOWN,TXN-MNQBMAXM-VZ497B,,2023-11-10 00:38:50
284,284,apple_pay_typo,1002.48,completd,TXN-MNQBMAX0-IXLMRN,2025-06-04 08:31:15,2025-06-04 08:24:26
5890,5890,debit_card,,completed,TXN-MNQBMAXI-4UEACU,2025-02-24 05:09:24,2025-02-24 05:04:26
7443,7443,credit_card,2580.08,completed,TXN-MNQBMAXM-V8F9PZ,2025-05-30 16:23:18,2025-05-30 16:23:03
6924,6924,paypal,1319.99,completed,TXN-MNQBMAXL-P1NOIW,2025-05-07 20:27:41,2025-05-07 20:23:20
2772,2772,credit card,455.79,completed,TXN-MNQBMAX9-IMD8BZ,2025-05-03 03:08:06,2025-05-03 03:02:53
7430,1000166,credit_card,,completed,TXN-MNQBMAXM-JJDNAA,2025-06-24 08:01:26,2025-06-24 07:53:26
2639,2639,,4137.26,,TXN-MNQBMAX9-P0QTUH,2025-06-16 16:41:03,3025-06-16 16:31:15
4957,4957,PAYPAL,1437.5,refunded,TXN-MNQBMAXG-18VJYK,2025-03-23 11:36:54,2025-03-23 11:36:10
1869,1869,,1683.17,completed,not available,2025-03-03 15:09:35,2025-03-03 15:04:58
3047,3047,APPLE_PAY,6762.78,COMPLETED,TXN-MNQBMAXA-F34C11,2025-03-18 15:05:16,2025-03-18 15:00:57
2651,2651,paypal,1898.79,completed,TXN-MNQBMAX9-V4VLPR,2025-05-22 05:25:02,2025-05-22 05:17:40
8492,8492,CREDIT_CARD,6571.52,completed,TXN-MNQBMAXP-5D7AEQ,TBD,
4067,4067,,957.37,COMPLETED,TXN-MNQBMAXE-LE7A84,,2025-03-28 10:12:40
7593,7593,debit_card,1977.3,TBD,TXN-MNQBMAXN-UYRFK6,2025-01-28 21:54:40,2025-01-28 21:49:17
9823,9823,credit_card,367620,,TXN-MNQBMAXT-YJ7UMK,2025-06-24 06:56:26,2025-06-24 06:46:49
2684,2684,credit_card,233.77,completed,TXN-MNQBMAX9-W17HP3,,2024-02-25 12:28:16
5650,5650,credit_card,283.74,completed,TXN-MNQBMAXI-GFOX9M,2024-07-02 14:04:14,not a date
4370,4370,paypal,1048.1,complted,TXN-MNQBMAXE-OX4NF3,2025-02-11 18:38:31,None
3590,3590,apple_pay,1802.16,COMPLETED,TXN-MNQBMAXC-O69093,2025-06-24 18:48:04,2025-06-24 18:42:33
6682,1000146,apple_pay,299.44,completed,TXN-MNQBMAXK-Q60JNE,2025-05-19 03:24:30,2025-05-19 03:23:15
406,406,None,3043.26,completed,TXN-MNQBMAX1-NQV1KW,2025-07-05 08:41:13,not a date
6462,6462,credit_card,1300,completed,TXN-MNQBMAXK-0MXJKZ,2025-05-24 01:24:20,2025-05-24 01:23:04
6866,6866,paypal,8595.36,completed,TXN-MNQBMAXL-B9P46V,2025-03-06 05:34:59,2025-03-06 05:34:41
9159,9159,  google_pay  ,3716.4,completed,,2023-08-17 06:41:01,2023-08-17 06:38:24
5779,5779,apple_pay,1892.29,,,2025-06-12 16:08:58,2025-06-12 16:04:55
2767,2767,google_pay_typo,2706.54,null,TXN-MNQBMAX9-GO5I9V,2024-10-05 06:03:32,None
5702,5702,debit_card,2084.81,completed,TXN-MNQBMAXI-4WWKDM,2025-03-08 03:23:57,2025-03-08 03:20:28
1118,1118,debit_card,-13470.2,completed,TXN-MNQBMAX4-99DXT4,2025-06-15 09:30:48,
4891,4891,debit_card,188.85,completed,TXN-MNQBMAXG-8JE7AH,2024-05-14 19:04:37,2024-05-14 19:02:39
3650,3650,credit_card,,completed, ,2025-06-21 18:24:26,2025-06-21 18:23:49
8859,8859,credit_card,-39519.4,completed,TXN-MNQBMAXQ-QNG3XE,2025-04-10 20:28:12,2025-04-10 20:19:37
6902,6902,credit_card,410.78,completed,TXN-MNQBMAXL-TQJRM4,2025-05-01 09:25:33,2025-05-01 09:24:54
2207,2207,paypal,null,refunded,TXN-MNQBMAX8-LURRFB,2025-02-14 19:03:37,
4601,4601,google_pay,1454.6,completed,TXN-MNQBMAXF-LU8WQE,2024-10-20 08:29:37,2024-10-20 08:28:48
1408,1408,,1741.27USD,FAILED,TXN-MNQBMAX5-W5NYV3,,2024-03-12 03:54:26
3826,3826,credit_card,N/A,completed,,2024-12-17 00:29:59,2024-12-17 00:25:46
1735,1735,credit_card,1060.98,Completed,TXN-MNQBM...,2025-06-06 12:44:03,2025-06-06 12:40:49
9413,9413,paypal,523.69,,TXN-MNQBMAXS-UQ1U12,2025-05-19 02:54:22,2025-05-19 02:51:49
293,293,paypal,652.2,,TXN-MNQBMAX0-GE6PLV,,2025-04-02 17:23:16
3339,3339,credit_card,1038.38,refundd,TXN-MNQBMAXC-DLKU7A,2025-05-12 13:05:22,2025-05-12 13:03:51
2957,2957,,2574.44,completed,,  2025-06-03 05:20:12  ,03/06/2025
1868,1868,not available,638.26,,"TXN-MNQBMAX7-HK4R1X
",,2025-02-28 09:41:19
1898,1898,,,complted,TXN-MNQBMAX7-HJPBK1,2023-10-18 17:48:25,2023-10-18 17:39:07
8686,8686,credit card,1986.96,completed,TXN-MNQBMAXQ-6UWQQC,2025-04-05 12:32:57,2025-04-05 12:26:35
2279,2279,debit_card,#N/A,completed,TXN-MNQBMAX8-3D5EIS,2025-06-25 04:16:16,2025-06-25 04:15:27
1821,1821,credit_card,1361.61,completed,TXN-MNQBMAX6-L3R4FT,2025-07-05 12:11:40,2025-07-05 12:04:47
5819,5819,google_pay,1829.46,refunded,TXN-MNQBMAXI-AXJUAW,2025-05-10 03:29:13,2025-05-10 03:25:32
1783,1783,google_pay,1232.63,completed,TXN-MNQBMAX6-9UK4AP,2025-04-03 21:12:24,2025-04-03 21:07:14
5198,5198,credit_card,NaN,completed,TXN-MNQBMAXH-70W9JT,2024-12-20 21:36:49,2024-12-20 21:33:15
3479,3479,google_pay,387.76,COMPLETED,TXN-MNQBMAXC-EEPXSH,2025-06-09 20:37:56,2025-06-09 20:32:25
7919,7919,,NaN,completed,TXN-MNQBMAXO-OWEIO7,,2025-03-07 11:12:24
6726,6726,credit_card,3545.45,completed,,2023-07-15 09:23:03,2023-07-15 09:22:59
6428,6428,debit_card,8102.49,completd,TXN-MNQBMAXK-NPK4XL,2025-05-02 16:00:15,2025-05-02 15:57:49
4706,4706,paypal,3973.76,#N/A,TXN-MNQBMAXF-04688G,,2024-12-26 15:15:27
9549,9549,paypal,626.95,,TXN-MNQBMAXS-STODM3,2025-05-16 00:29:30,2025-05-16 00:26:35
4499,4499,credit_card,,completed,TXN-MNQBMAXF-HTV0TD,26.09.2024,2024-09-26 23:23:59
6894,6894,debit_card,2087.45,refunded,TXN-MNQBMAXL-WZYVNP,2024-02-15 03:32:02,2024-02-15 03:22:41
1632,1632,paypal,2278.15,completed,TXN-MNQBMAX6-70MT83,2025-01-23 15:05:51,2025-01-23 15:01:46
5023,5023,paypal,,completed,TXN-MNQBMAXG-QQ241V,2025-03-16 04:41:17,2025-03-16 04:40:23
7824,7824,debit_card,1580.03,complted,TXN-MNQBMAXN-6O9QTY,2024-08-24 22:05:34,2024-08-24 22:04:54
1795,1795,google_pay,658.21,completed,,,2024-12-06 15:17:32
1010,1000069,credit_card,-935.37,completed,TXN-MNQBMAX3-G7J5YF,2024-11-22 21:46:12,2024-11-22 21:38:58
5533,5533,CREDIT_CARD,2405.69,completed,TXN-MNQBMAAXH-M66LKJ,,2023-09-15 20:56:58
1830,1830,credit_card,807.03USD,COMPLETED,TXN-MNQBMAX6-8R1KJV,2024-11-25 15:58:38,2024-11-25 15:53:31
6215,6215,paypal,1290.7,,TXN-MNQBMAXJ-A73AYD,2025-06-11 17:06:13,2025-06-11 16:56:23
6876,6876,debit_card,-100808,completed,???,2024-09-16 14:38:51,2024-09-16 14:31:57
1237,1237,credit_card,1035.03,completed,TXN-MNQBMAX5-1NCS49,EMPTY,2025-04-15 04:31:07
174,174,paypal,1773.68,completed,,2025-02-13 16:59:44,2025-02-13 16:53:11
9821,9821,credit_card,2592.79,completed,  TXN-MNQBMAXT-36MOTL  	,2025-05-01 17:02:58
8999,8999,  credit_card  ,5546.42,completed,TXN-MNQBMAXR-PI969C,2024-08-13 07:55:28,2024-08-13 07:50:25
5188,5188,credit_card,1189.51,completed,TXN-MNQBMAXH-HGKWVD,2025-06-23 12:11:32,2025-06-23 12:05:33
5995,5995,,5747.25,completed,TXN-MNQBMAXJ-4CFLK4,2025-05-09 04:57:39,2025-05-09 04:50:52
2218,2218,debit_card,5939.25,completed,,2023-08-10 05:09:56,2023-08-10 05:03:26
1493,1493,debit_card,4108.05,completed,TXN-MNQBMAX5-JG4CJH,2023-12-03 06:01:10,2023-12-03 05:54:05
7177,7177,debit_card,186.95,completed,TXN-MNQBMAXM-TV8GTG,2023-01-24 11:06:32,2023-01-24 11:05:51
463,463,APPLE_PAY,86.68,completed,TXN-MNQBMAX1-WLG56Q,2024-02-05 22:06:04,2024-02-05 21:57:55
9624,9624,paypal,UNKNOWN,completed,TXN-MNQBMAXT-FD88QD,2024-10-24 05:49:18,2024-10-24 05:46:55
8422,8422,paypal,518.97,completed,TXN-MNQBMAXP-IS93ND,2025-06-25 16:37:39,2025-06-25 16:30:25
1911,1911,credit_card,279.14,Completed,--,2025-07-04 03:31:55,2025-07-04 03:27:28
3247,3247,credit_card,1417.48,completed,TXN-MNQBMAAXB-91BFD0,2025-05-13 14:10:13,2025-05-13 14:00:56
744,744,credit_card,390.46,,TXN-MNQBMAX2-KNR9VS,2024-02-20 22:20:25,2024-02-20 22:19:26
8221,8221,debit_card,1926.17,refunded,TXN-MNQBMAXP-UBPZQJ,2025-03-24 20:06:18,2025-03-24 19:59:34
5253,5253,credit_card,7168.26,completed,TXN-MNQBMAXH-WGMID2,2025-03-28 01:49:39,2025-03-28 01:41:11
725,725,apple_pay,,completed,TXN-MNQBMAX2-M52H91,,2024-07-13 23:15:16
3050,3050,debit_card,521.62,completed,TXN-MNQBMAXA-6ROBAV,2024-07-09 14:52:52,
9639,9639,paypal,1149.58,COMPLETED,TXN-MNQBMAXT-TVTR2J,,3025-04-16 01:20:50
9073,9073,paypal_typo,273.4,completed,TXN-MNQBMAXR-BMP8Y5,2022-10-29 21:58:47,2022-10-29 21:51:26
3083,3083,  apple_pay  ,222.79,refunded,TXN-MNQBMAXA-5N1GZS,2023-07-30 03:15:19,2023-07-30 03:13:52
9576,9576,paypal,-2464.13,completed,TXN-MNQBMAXS-YV05YP,null,
5045,5045,CREDIT_CARD,N/A,pending,TXN-MNQBMAXG-NIWN5J,,2025-02-03 16:28:04
7368,7368,apple_pay,2671.43,completed,TXN-MNQBMAXM-VFGMTZ,"Apr 2, 2023",2023-04-02 15:44:15
2020,2020,paypal,"1,064.66",completed,"TXN-MNQBMAX7-DUBL2N
",2024-12-07 23:15:58,2024-12-07 23:10:28
3340,3340,  paypal  ,590.52,refunded,TXN-MNQBMAXC-AO8893,2023-10-15 20:03:05,2023-10-15 20:01:46
6494,6494,paypal,Inf,completed,None,,
2471,2471,apple_pay,26.18,completed,TXN-MNQBMAX8-FNQ9SI,2025-07-17 14:01:53,not a date
7995,7995,credit_card,2095.66,completed,TXN-MNQBMAXO-K28Q1L,2025-06-17 02:49:24,2025-06-17 02:48:17
5688,5688,debit_card,1309.89,,TXN-MNQBMAXI-E3O5FA,18/07/2025,2025-07-18 22:42:04
3842,3842,credit_card,1928.2,completed,TXN-MNQBMAXD-RQ3V93 ,None,2025-03-22 04:45:49
3664,3664,credit_card,2450.49,failed,TXN-MNQBMAAXD-6AARUUYR,,2025-04-01 01:13:59
1375,1375,debit_card,1094.02,completed,TXN-MNQBMAX5-BVMA87,2024-02-23 06:57:42,
7467,7467,credit_card,1256.87,FAILED,TXN-MNQBMAXM-EVNXIQ,,2025-06-04 03:22:12
5297,5297,paypal,1271.58,refunded,TXN-MNQBMAXH-TIQ3EL,2025-03-13 08:14:43,2025-03-13 08:05:59
6526,6526,google_pay,554.83,completed,TXN-MNQBMAXK-5KK96M,2025-02-23 14:46:53,2025-02-23 14:44:04
232,232,debit_card,2521.42,completed,TXN-MNQBMAX0-7SGOKY,2024-08-21 00:05:48,2024-08-20 23:57:15
2408,2408,apple_pay_typo,,completed,TXN-MNQBMAX8-6PLKS4,2025-05-11 07:12:22,2025-05-11 07:07:21
642,642,google_pay,3022.82,completed,TXN-MNQBMAX2-UXZVBI,2025-06-26 23:12:14,2025-06-26 23:05:38
4014,4014,DEBIT_CARD,1778.01,pending,TXN-MNQBMAXE-PL3JAW,,2023-08-14 01:33:03
5486,5486,credit_card,3103.79, ,TXN-MNQBMAXH-GMBOEL,2025-06-13 07:00:21,2025-06-13 06:55:46
3719,3719,credit_card,359.59,completed,TXN-MNQBMAXD-YX54LN,2024-08-05 02:04:07,2024-08-05 02:01:56
473,473,debit_card,1480.38,,TXN-MNQBMAX1-ESTRCB,2025-02-12 02:41:24,2025-02-12 02:37:42
654,654,CREDIT_CARD,3999.26,completed,TXN-MNQBMAX2-XW6FZ8,2025-04-17 20:53:00,2025-04-17 20:49:53
8554,8554,credit_card,2820.96,COMPLETED,TXN-MNQBMAXQ-JRO5K9,2025-06-24 02:46:13,2025-06-24 02:46:00
3670,3670,debit_card,335.99,completed,  TXN-MNQBMAXD-1LRIFF  	,2024-03-02 12:47:43,2024-03-02 12:38:38
4286,4286,credit_card,1982.56,,TXN-MNQBMAXE-ZQ24AD,2024-12-28 00:17:53,2024-12-28 00:09:40
9678,9678,CREDIT_CARD,2217.93,Completed,TXN-MNQBMAXT-K8S6LB,2025-05-07 22:42:35,2025-05-07 22:36:49
7594,7594,credit_card,NaN,COMPLETED,TXN-MNQBMAXN-84K5QW,2025-05-08 17:45:04 ,2025-05-08 17:42:07
9310,9310,debit_card,abc,completed,TXN-MNQBM...,2023-08-15 01:44:27,2023-08-15 01:43:15
8018,8018,credit_card,3620.55,completed,TXN-MNQBMAXO-U1VABA,2024-06-12 09:49:31,2024-06-12 09:45:00
306,306,DEBIT_CARD,2087.02,completed,TXN-MNQBMAX1-T1UQNM,2025-05-12 23:34:43,2025-05-12 23:31:19
1138,1138,credit_card,845540,pending,TXN-MNQBMAX4-GLDJEG,,2023-06-06 04:26:16
4146,4146,PAYPAL,6005390,,TXN-MNQBMAXE-ZW8322,2025-07-01 21:21:08,2025-07-01 21:19:25
9257,9257,debit_card,447.1USD,completd,TXN-MNQBMAXS-ADBNAV,2024-08-02 01:23:51,
4776,1000068,paypal,NaN,pending,"TXN-MNQBMAXG-WF0BPH
",,2025-02-13 12:38:06
1487,1487,credit_card,2345.94,completed,TXN-MNQBMAX5-Q209G5,2024-01-28 00:06:43,2024-01-28 00:00:28
9493,9493,paypal_typo,4183.44,completed,TXN-MNQBMAXS-TEY15Z,,2025-01-28 19:11:04
835,835,debit_card,2606.73,completed,TXN-MNQBMAX3-87DHUF,2025-04-21 05:23:00,2025-04-21 05:19:22
8917,8917,apple_pay,1044.2,completed,TXN-MNQBMAXR-37J1FV,2025-03-18 10:49:01,2025-03-18 10:45:04
9270,9270,paypal,2522.66,completed,TXN-MNQBM...,2024-07-28 07:50:39,2024-07-28 07:42:10
6194,6194,paypal,969.61,completed,TXN-MNQBMAXJ-9P7I8M,2025-03-10 11:58:45,2025-03-10 11:53:17
2253,2253,credit_card,-427180,completed,TXN-MNQBMAX8-Q1F15H,N/A,2025-01-16 22:09:13
5932,5932,credit_card,1958.04,pending,TXN-MNQBMAXJ-UFT3VJ,,2025-06-16 23:29:44
7141,999995,debit_card,1101.16,completed,,2025-04-15 10:10:39,2025-04-15 10:07:27
6473,6473,DEBIT_CARD,372.09,completed,TXN-MNQBMAXK-41L4VM,2023-10-27 06:26:05,2023-10-27 06:23:45
450,450,debit_card,-1961.18,completed,TXN-MNQBMAX1-J8HKO1,2025-03-10 10:19:43,2025-03-10 10:10:59
9853,9853,  debit_card  ,6608.34,completed,"TXN-MNQBMAXT-QNRNZW
",2025-06-07 17:24:20,2025-06-07 17:15:30
5351,5351,credit_card,"1,723.11",completed,TXN-MNQBMAXH-OCN9FB,2025-04-12 11:35:34,2025-04-12 11:31:12
1871,1871,credit_card,2725.21,completed,TXN-MNQBM...,N/A,2025-03-14 02:16:19
9058,9058,paypal,N/A,completed,TXN-MNQBMAAXR-ZUURUU6Z,2025-03-08 21:37:25,
9376,9376,credit_card,808.51,pending,TXN-MNQBMAXS-QL50X5,,2025-07-08 05:23:53
3402,3402,TBD,775.84,completed,TXN-MNQBMAXC-N03T8Q,2025-05-24 01:46:37,2025-05-24 01:40:53
6296,6296,APPLE_PAY,1695.52,COMPLETED,,2025-02-10 04:49:10,2025-02-10 04:44:11
6650,6650,credit_card,2916.38,completed,,2025-07-06 00:41:12,--
3960,3960,google_pay,$490.10,completed,TXN-MNQBMAXD-0WHA07,null,2025-05-27 18:54:17
9233,9233,PAYPAL,89.13,PENDING,TXN-MNQBM...,TBD,2024-07-23 02:58:01
2683,2683,credit_card,84.61,COMPLETED,None,2025-02-18 18:27:12,2025-02-18 18:24:59
3625,3625,credit_card,197.7,completed,TXN-MNQBMAXD-AR4CYD,2025-03-27 18:38:01,2025-03-27 18:29:52
1385,1385,credit_card,8862.13,completed,TXN-MNQBMAX5-VT9S64,2024-04-27 14:57:05,
5263,5263,credit_card,297.84,COMPLETED,TXN-MNQBMAXH-EBLCH7,EMPTY,2025-06-07 03:11:11
4411,4411,debit_card,586.73,COMPLETED,TXN-MNQBMAXF-AKOC2J,2025-05-18 16:42:30,2025-05-18 16:33:40
1407,1407,credit_Card,,failed,,,2024-10-03 19:53:15
1506,1506,credit_card,6113.31,completed,TXN-MNQBMAX6-OLX0C2,2024-11-23 03:05:16,not available
1570,1570,paypal,4959.6,completed,TXN-MNQBM...,2025-05-07 13:32:59,2025-05-07 13:27:56
8147,8147,credit_card,849.04,completed,TXN-MNQBMAXO-5IQ3DA,not available,2025-03-22 06:30:16
7894,7894,paypal,677.19,completed,,2023-11-23 03:35:08,2023-11-23 03:30:59
7967,7967,credit_card,"7,748.54",completd,,2024-09-30 04:36:37,2024-09-30 04:28:03
3119,3119,credit_card,28.5,  completed  ,,2024-11-17 10:41:16,2024-11-17 10:39:32
1144,1144,debit_card,2561.16,failed,TXN-MNQBMAX4-WI9DH0,,2025-04-30 08:18:15
6809,6809,apple_pay,798.92,failed,TXN-MNQBMAXL-CXCJBG,,
8230,8230,credit_card,1238.65,completed,TXN-MNQBMAXP-H5CYTI,2025-01-26 06:42:52,2025-01-26 06:40:43
5713,5713,apple_pay,746.36,completed,#N/A,2025-04-23 08:24:47,???
8250,8250,google_pay,1964.82,completed,TXN-MNQBMAXP-2YMIPY,2023-11-30 14:02:20,2023/11/30 13:59:44
1527,1527,PAYPAL,3932.58,refunded,TXN-MNQBMAX6-51EAFU,2025-03-05 07:01:17,2025-03-05 06:58:46
623,623,paypal,51.87,FAILED,TXN-MNQBMAX2-I4H6V8,,2025-02-08 01:53:52
8783,8783,paypal,-356911,completd,TXN-MNQBMAXQ-9Q7J7G,2023-05-23 13:33:35,2023-05-23 13:27:17
4386,4386,apple_pay_typo,1223.35,completed,TXN-MNQBM...,2025-02-08 20:45:30,2025-02-08 20:37:52
7279,7279,credit_card,4069.79,completed,TXN-MNQBMAXM-FAUBKE,2024-05-24 05:45:37,2024-05-24 05:37:35
927,927,credit_card,280.57,completed,TXN-MNQBMAX3-3X3WYR,2025-06-03 09:13:47,2025-06-03 09:06:38
359,359,debit_card,2242.02,completed,TXN-MNQBMAAX1-IIPG19F,2025-06-25 06:22:51,2025-06-25 06:18:37
7837,7837,credit_card,1804.92,refunded,TXN-MNQBMAXN-LM5KJR,2025-06-11 09:24:47,2025-06-11 09:16:53
3547,3547,credit_card,1032.5,completed,TXN-MNQBMAXC-915UQY,2025-03-20 05:13:23,
2748,2748,credit_card,101.8,,TXN-MNQBMAX9-4YN507,,2023-02-05 04:40:17
8500,8500,credit_card,1886.81,completed,TXN-MNQBMAXP-PG67U0,2024-09-16 04:00:47,2024-09-16 04:00:40
2960,2960,credit_card,531.01,completed,UNKNOWN,2023-07-25 19:12:43,
7704,7704,paypal_typo,2306.4,,TXN-MNQBMAXN-BMUKSZ,,00/00/0000
3087,3087,,-97184,completed,TXN-MNQBM...,2024-03-07 07:43:45,2024-03-07 07:41:19
4803,4803,CREDIT_CARD,860.51,COMPLETED,TXN-MNQBMAXG-QJYFZJ,2025-02-11 19:42:23,2025-02-11 19:32:51
2095,2095,debit_card,902.26,completed,TXN-MNQBMAX7-RNCCA9,2025-06-07 12:21:51,2025-06-07 12:19:22
8560,8560,apple_pay,21.75,COMPLETED,TXN-MNQBMAXQ-N34TMI,2024-06-14 19:20:57,2024-06-14 19:14:04
2970,2970,paypal,666620,completed,TBD,2024-05-15 11:08:57,2024-05-15 11:07:38
8137,8137,debit_card,1740.44,Completed,TXN-MNQBM...,2025-06-07 14:45:44,
1879,1879,credit_card,836790,completed,TXN-MNQBMAX7-LLLZRH,2025-05-27 09:34:24,2025-05-27 09:34:05
7854,7854,apple_pay,413.37,completed,TXN-MNQBMAXO-7DWCA3,2024-12-15 01:18:49,
2455,2455,credit_card,154.73,completed,TXN-MNQBMAX8-T2XEN1,2025-05-01 13:28:04,2025-05-01 13:24:13
5868,5868,credit_card,4230.73,completed,TXN-MNQBM...,2025-05-12 04:26:44,2025-05-12 04:17:48
6869,6869,debit_card,1183.98,completed,TXN-MNQBMAXL-MMQLG4,2024-12-09 15:30:45,2024-12-09 15:30:45
4526,4526,google_pay,-471807,completed,TXN-MNQBMAXF-6V1IPV,2025-04-21 13:16:39,2025-04-21 13:12:28
9799,9799,apple_pay,50.08,completed,TXN-MNQBMAXT-9V8FTP,2025-06-09 02:38:48,2025-06-09 02:37:05
9535,9535,credit_card,562.39,completed,None,,2024-11-06 08:27:47
5178,5178,,1215.08,COMPLETED,TXN-MNQBMAXH-SDEJSQ,2023-01-27 11:29:41,2023-01-27 11:28:15
9381,9381,debit_card,6981.3,completed,TXN-MNQBMAXS-W07JJ3,,2024-03-24 02:56:57
4686,4686,credit_card,312.11,completed,TXN-MNQBMAXF-ABE7DE,2025-04-19 14:59:31,2025-04-19 14:50:16
7621,7621,apple_pay,3215,completed,TXN-MNQBMAXN-VTX2XQ,2025-06-17 20:11:24,
1852,1852,paypal,407.6,pending,  TXN-MNQBMAX6-M1J4ZY  	,,2024-06-24 10:53:57
979,979,credit_card,null,completed,TXN-MNQBMAX3-LN0KO9,2025-04-11 17:50:32,None
4831,4831,credit_card,1878.87,completed,TXN-MNQBMAXG-XSU4DQ,2023-08-12 13:46:46,2023-08-12 13:46:01
3988,3988,paypal_typo,3809.53,completed,TXN-MNQBMAXD-BK3GI6,,2025-01-27 17:13:09
